,id,make,model,true,predict,score,max_depth,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,alpha_value,trainScore
17299,3169482,Toyota,Yaris,9.392661928770137,9.197189980486867,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
593,3088327,Volkswagen,T-Roc,10.659609532257463,10.810569302798806,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7663,3150378,Bmw,5 Series,10.778852117797637,10.870371361769294,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
170,3085382,Volkswagen,Passat,10.032320424379096,9.941224103003487,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
628,3088493,Volkswagen,Passat,10.032320424379096,10.024514045962047,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1476,3094293,Renault,Kadjar,10.161612072745584,10.112806181669521,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17223,3169373,Renault,Clio,9.099408811268901,9.0393612836004,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6958,3140141,Toyota,Prius,9.811920359010637,9.780566944448871,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10736,3157347,Hyundai,Tucson,10.43396873396056,10.338673205653189,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
523,3087908,Renault,Megane,9.90323752128092,9.7954281485452,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5902,3137081,Hyundai,Tucson,9.903337541285003,10.004965160152997,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2514,3100548,Peugeot,3008,10.203592144986466,10.121840235162185,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12432,3160888,Suzuki,Swift,9.734477009801846,9.668007897716507,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8818,3153100,Peugeot,3008,10.475878531960273,10.308244716763841,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11879,3159854,Ford,Mondeo,9.795345393916424,9.70195831500063,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2621,3101133,Bmw,5 Series,9.047821442478408,8.971079603817063,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3789,3107440,Mercedes-benz,C Class,10.303940118820748,10.355786665503894,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15178,3166028,Hyundai,i30,9.769670404801788,9.736969712938254,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13949,3163922,Dacia,Duster,10.286707051696972,10.269787877685692,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14036,3164095,Volkswagen,Golf,10.124629101179664,9.93956336365305,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16447,3168123,Volkswagen,Passat,10.404111313817522,10.246097485854449,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15703,3166957,Volkswagen,Passat,9.388486557359657,9.345504498357514,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4204,3109701,Kia,Sorento,10.981897133886719,10.740689290415975,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15863,3167196,Nissan,Note,9.612466578818832,9.474992236946276,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16267,3167839,Audi,A3,9.878169744551839,9.785971940022064,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12209,3160495,Mazda,Mazda3,9.47231994707559,9.6739949071825,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15329,3166430,Kia,Rio,9.993785190516908,9.979217881875286,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15289,3166235,Nissan,Qashqai,9.996522418503318,9.942423497582595,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12289,3160603,Nissan,Micra,9.79784922051313,9.877365558878045,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4590,3133067,Kia,Ceed,8.400659375160286,8.591790106951315,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15193,3166050,Volkswagen,Tiguan,10.75683848463641,10.849432762461554,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3788,3107439,Hyundai,Tucson,10.12643108384767,10.10665561901233,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
236,3085795,Audi,A3,9.964112174352563,10.043831635546287,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7234,3140938,Nissan,Micra,9.952039593118293,9.916707935979206,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7851,3150856,Volkswagen,Passat,10.643041105910228,10.47830726960583,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17133,3169229,Renault,Megane,8.354674261918463,8.409681993982675,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10248,3156297,Toyota,Rav4,10.644233711895351,10.594918520274074,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6959,3140145,Volkswagen,Tiguan,10.402746539930654,10.462171619344634,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6203,3137845,Volkswagen,up!,9.205327830152639,9.179774723885666,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3892,3107881,Kia,Sportage,10.201738576337144,9.830974262593132,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10283,3156429,Hyundai,Tucson,9.996522418503318,9.88722519795866,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2853,3102429,Honda,HR-V,9.996522418503318,10.020909205511293,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
841,3089986,Hyundai,Tucson,9.903437551286085,9.852464866265917,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17097,3169168,Volkswagen,Passat,10.238172478583245,10.179361100642659,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7863,3150886,Nissan,Qashqai,10.18282238350008,10.193617734628255,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9847,3155499,Peugeot,2008,10.595383951194421,10.420994099563913,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9965,3155721,Hyundai,Tucson,9.998797732340453,10.077178546333075,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8871,3153217,Toyota,Rav4,9.61547209118311,9.521612487868364,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11971,3160035,Skoda,Octavia,10.06475570013225,10.172083196995002,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10790,3157450,Audi,A5,10.404111313817522,10.266292583364415,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2978,3103040,Kia,Ceed,9.433083843269053,9.287392750455394,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1038,3091331,Ford,Focus,10.04107321548869,9.976656635569679,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3083,3103537,Mercedes-benz,C Class,10.232755327808727,10.370794955585003,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16318,3167921,Volkswagen,Tiguan,10.461673747661957,10.378159750102501,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15705,3166961,Opel,Astra,8.852950887099581,8.956621036341021,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11699,3159526,Renault,Clio,9.209840246934501,9.199867554654352,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4653,3133222,Ford,Mondeo,9.612466578818832,9.635744837366165,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16482,3168166,Opel,Corsa,10.021270588192511,10.076533404502065,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7024,3140310,Skoda,Octavia,9.877913301416697,9.866667282314161,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17348,3169558,Volkswagen,Polo,9.205327830152639,9.069038660888106,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14434,3164773,Skoda,Fabia,9.539644119118783,9.527741391196052,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2712,3101678,Ford,Focus,10.363030408174957,10.240399210378833,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3827,3107655,Hyundai,Tucson,9.740733301234702,9.81258131626279,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15381,3166358,Toyota,C-HR,10.275051108968611,10.214129074928458,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15895,3167241,Skoda,Fabia,9.708080756193517,9.560412414162862,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13599,3163239,Volkswagen,Passat,10.236381967809457,10.008916828932602,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9752,3155286,Ford,Kuga,10.146433731146518,10.193460159584378,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10193,3156178,Volkswagen,Golf,9.79784922051313,9.86329771235527,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15713,3166972,Nissan,Note,8.955448122347393,9.075987772596653,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15564,3166734,Ford,Fiesta,9.849559210510572,9.784583418550906,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3870,3107823,Ford,Fiesta,9.099408811268901,9.134064671993304,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1967,3097562,Peugeot,208,9.164296433474776,9.218167902529242,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14901,3165540,Peugeot,3008,10.221941283654663,10.34627273523116,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15351,3166311,Peugeot,3008,10.595383951194421,10.559577364781417,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12923,3161884,Peugeot,Partner,9.543234787249512,9.607106338440792,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
65,3084780,Audi,A3,9.738023112808596,9.770121603513012,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
632,3088501,Skoda,Superb,9.67721410821299,9.647382678911782,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13473,3162992,Bmw,1 Series,10.085600754292345,9.86252097549217,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4596,3133078,Nissan,Qashqai,10.621205387030278,10.533803946543907,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4230,3109773,Nissan,X-Trail,10.271596874100524,10.07212236603512,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3442,3105356,Hyundai,ix35,9.093806555720231,8.850567076340862,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5148,3134789,Nissan,Serena,9.53892443574839,9.699560865886005,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13915,3163787,Bmw,1 Series,9.612466578818832,9.454187885677824,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10796,3157465,Nissan,Qashqai,10.201738576337144,10.09960746526963,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5415,3135641,Audi,A6,10.868092144688834,10.95138426044589,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7806,3150745,Renault,Megane,9.795345393916424,9.71542438244051,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14680,3165187,Volkswagen,Golf,11.111701351119319,11.16113554680958,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
147,3085282,Volkswagen,Golf,9.875602349046593,10.017426993650036,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8514,3152349,Kia,Ceed,9.898475010712584,9.836558324029554,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8650,3152695,Mercedes-benz,C Class,10.308919326755392,10.16652967473919,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11024,3157930,Nissan,Note,9.615138591096644,9.644742772354112,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8867,3153204,Volkswagen,Passat,9.612466578818832,9.411649776212487,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4716,3133394,Bmw,5 Series,10.126591103050316,10.130412165264723,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6573,3138911,Honda,Fit,9.388486557359657,9.28002812394502,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1570,3094956,Citroen,Grand C4 Picasso,9.740674462130217,9.554106584944176,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5489,3135785,Renault,Kadjar,10.221577581159291,10.105762423250225,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4714,3133391,Ford,Focus,9.158520623246385,9.038133895640671,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6848,3139802,Seat,Leon,9.994241915804592,10.15924027502007,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12347,3160735,Skoda,Karoq,10.477287975463508,10.70622504684708,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5362,3135503,Mazda,Mazda6,9.453286550586572,9.728521787748106,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2504,3100497,Audi,A4,9.388486557359657,9.197156577542646,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4144,3109308,Renault,Clio,9.898475010712584,9.900271523014409,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5225,3135056,Bmw,2 Series,9.711115659888671,9.743182359892588,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4521,3114917,Honda,Fit,9.429475901892854,9.344248149700368,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5995,3137339,Nissan,Qashqai,10.12643108384767,10.15246083277503,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13154,3162314,Hyundai,Tucson,10.274878680310541,10.26860048159515,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15990,3167380,Suzuki,Swift,9.791997176502765,9.76356100187967,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10813,3157489,Audi,A5,10.201738576337144,10.077749466446528,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3465,3105457,Volkswagen,Golf,10.201738576337144,10.117072276322741,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8680,3152756,Volkswagen,Passat,9.946930110378965,9.859026564402452,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9209,3154026,Nissan,Qashqai,9.99857043378282,9.909684769545407,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4874,3133857,Volkswagen,Passat,9.740674462130217,9.629457673610613,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
274,3086105,Audi,A3,10.165659490817816,9.92901621115363,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4499,3114833,Audi,Q3,10.87297776087786,10.942736195557348,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6510,3138733,Land,ROVER Discovery Sport,10.713306039899766,10.53260924809525,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1903,3097210,Mercedes-benz,C Class,11.007220043898808,10.982227744027725,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1107,3091740,Kia,Sportage,10.515966830028619,10.493631908923982,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16365,3167985,Hyundai,i20,9.79784922051313,9.894516912986774,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5970,3137280,Ford,S-Max,9.90323752128092,9.533800340495388,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1482,3100990,Skoda,Kodiaq,10.932660441466956,11.096539863480162,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12016,3160113,Renault,Clio,9.825255704266555,9.819666507430892,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7791,3150716,Mercedes-benz,E Class,10.544024782823776,10.683150509066426,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10761,3157398,Mercedes-benz,CLA Class,10.04107321548869,10.049857296844815,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3380,3105036,Toyota,Yaris,8.293799608846818,8.298503507905698,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11305,3158700,Toyota,Corolla,10.163926888594034,10.194592716560988,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12813,3161647,Toyota,C-HR,10.2396025825095,10.379682718460456,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12070,3160198,Volkswagen,Golf,9.047821442478408,8.873581395883829,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10712,3157310,Seat,Ateca,10.04107321548869,10.114167778445218,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15559,3166710,Peugeot,3008,10.633328217032549,10.537573493721336,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4024,3108778,Bmw,3 Series,9.612466578818832,8.248032724938577,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11665,3159432,Volkswagen,Polo,9.79784922051313,9.49339713613487,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16917,3168821,Toyota,Avensis,7.24422751560335,8.003507308502504,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7226,3140918,Volkswagen,Passat,9.836278802842678,9.872393918497139,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12835,3161689,Volkswagen,Passat,9.305650551780507,9.22474094633133,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3944,3108158,Mercedes-benz,CLA Class,10.201738576337144,10.137631497621136,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3527,3105892,Audi,A3,10.126631103850338,9.89873779095061,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2418,3100105,Citroen,Grand C4 Picasso,9.581903928408666,9.686124436046443,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15266,3166193,Peugeot,5008,9.468851067127684,9.997072788064619,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8621,3152636,Skoda,Superb,8.45531778769815,8.426913413326348,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
935,3090730,Mazda,Mazda6,9.546455401949554,9.828344488888119,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14946,3165617,Citroen,Grand C4 Picasso,10.221759448941915,10.030312739212217,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5084,3134560,Mercedes-benz,C Class,10.595383951194421,10.68295177781557,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3943,3108143,Audi,A5,10.271596874100524,9.888760930859922,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10522,3156879,Toyota,C-HR,10.292145542327912,10.37921008878059,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1159,3092175,Skoda,Karoq,10.323841273138044,10.470320777866013,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4834,3133775,Ford,Kuga,10.146237633489257,10.116264805674936,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6422,3138489,Ford,Mondeo,9.925444719888171,9.802211452600371,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4985,3134230,Bmw,5 Series,10.274878680310541,10.173573732737008,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8832,3153123,Kia,Sorento,10.404111313817522,10.387913325024325,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15987,3167376,Volkswagen,Polo,9.412464556066316,9.263637743730966,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14298,3164552,Audi,A3,9.798071479779479,9.767504497880461,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12921,3161880,Kia,Sportage,10.043032079974024,9.998076630690043,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9964,3155720,Volkswagen,Tiguan,10.371927459805681,10.235787159478164,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10062,3155907,Volkswagen,Passat,10.201738576337144,9.952058778557458,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15196,3166054,Renault,Clio,9.388486557359657,9.414849909465303,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1810,3096558,Toyota,Auris,9.345745008982385,9.17589611286249,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13272,3162509,Nissan,Qashqai,9.388486557359657,9.153601726701602,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14400,3164722,Opel,Corsa,8.698681067461614,8.924736898441314,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1909,3097238,Suzuki,Vitara,10.293331279741336,10.653619964206579,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4266,3109890,Audi,A3,9.940301525658844,9.956485010624833,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11848,3159791,Volkswagen,Tiguan,10.735309127783832,10.62397708607816,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7813,3150757,Ford,Focus,9.51044496442652,9.477591330633546,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15519,3166653,Hyundai,Tucson,10.477287975463508,10.465769337598038,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16849,3168723,Audi,A4,10.702120240942051,10.742530679612969,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2686,3101540,Renault,Megane,10.146433731146518,10.191400678345879,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9096,3153696,Hyundai,Tucson,10.679228031399926,11.093932760315186,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6673,3139182,Bmw,X5,11.12652741957929,11.110765884781259,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7963,3151103,Audi,A6,10.239781201782993,9.966205429959986,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6149,3137677,Ford,Transit Custom,9.72913416539135,9.79086662956263,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10387,3156627,Ford,Fiesta,9.528794103094718,9.67073984634996,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14231,3164450,Ford,Transit Custom,9.345745008982385,9.537462373922734,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12700,3161361,Bmw,3 Series,10.083723602839061,9.932521872756968,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13520,3163099,Volkswagen,Golf,8.980927207648378,9.171394651661801,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1697,3095803,Nissan,Qashqai,10.081633737919603,9.928981549612148,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
464,3087349,Hyundai,i20,9.74090979777877,9.814412054318753,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6324,3138174,Opel,Astra,9.67721410821299,9.606045348724232,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12387,3160797,Hyundai,Tucson,7.718685495198466,9.076899941207381,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10751,3157375,Volkswagen,Polo,10.03889218954233,9.855337513028635,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14158,3164303,Nissan,Qashqai,10.081005925824062,10.00632110143779,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15698,3166947,Ford,Fiesta,8.955577146281511,9.090095108593145,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15356,3166319,Volkswagen,Touareg,10.596384701840863,11.117266896103423,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3256,3104425,Bmw,5 Series,10.126591103050316,10.26506888893555,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6186,3137791,Hyundai,Tucson,9.973246796950981,10.049611260229714,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14706,3165232,Bmw,X5,11.00126616045566,10.784318977755255,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16865,3168743,Audi,A1,9.153770020487789,9.097538160096326,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15988,3167378,Volkswagen,Polo,9.432683603119623,9.319837508030696,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3819,3107625,Volkswagen,Touran,10.426735696300677,10.171741418023037,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1181,3092327,Volkswagen,Golf,9.79784922051313,9.821862642237875,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12257,3160552,Bmw,2 Series,10.04107321548869,9.92161071057257,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4489,3114796,Volkswagen,T-Roc,10.461673747661957,10.49145105914828,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3919,3108021,Hyundai,i10,9.676900579444158,9.787074190210406,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
39,3084616,Volkswagen,Golf,9.849559210510572,10.061402068742018,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11039,3157958,Volkswagen,Polo,9.795345393916424,9.812190374890669,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7122,3140609,Bmw,5 Series,9.708080756193517,9.832039133288063,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2382,3099909,Opel,Astra,9.543234787249512,9.475341045794119,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15224,3166114,Mitsubishi,Outlander,9.95208722237219,9.996980372289041,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16196,3167731,Bmw,5 Series,9.949893925350283,10.183913005429108,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
567,3088219,Audi,A6,9.543234787249512,9.367714411855308,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
