,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,make,model
8,0.0013965606689453126,0.0004887918274561324,0.0007977962493896484,0.0003988981353824061,9,{'alpha': 9},-0.053025865312980945,-0.061090841948024485,-0.03146819805046948,-0.02060544904260885,-0.03463977984108745,-0.04016602683903424,0.014778573464099559,9,-0.029262356334590248,-0.029665557511216103,-0.035705233736850105,-0.036313026362349315,-0.035746598335035226,-0.033338554456008196,0.0031734406231975335,Land,ROVER Discovery
0,0.0011968612670898438,0.00039887435409171316,0.000997304916381836,2.611744678045111e-07,1,{'alpha': 1},-0.009340126080125938,-0.006512319710954846,-0.014660554379932828,-0.010299311061857358,-0.00567512215851093,-0.00929748667827638,0.0031826606836605335,1,-0.006065129364963234,-0.007050736577520113,-0.0058652559678557875,-0.006428821499104579,-0.007241581116971617,-0.006530304905283066,0.0005377248792823432,Mazda,CX-5
1,0.0013962745666503905,0.0004884413786299774,0.0007979393005371094,0.0003989696930112163,2,{'alpha': 2},-0.008431781035099424,-0.006937664936648171,-0.016480173247230764,-0.010773777715842524,-0.006386214159950923,-0.009801922218954361,0.0036685653351354415,2,-0.006833864816493662,-0.007574382107620658,-0.006389347613357477,-0.006998181549417562,-0.007759374288971363,-0.007111030075172144,0.0004990844160290455,Mazda,CX-5
2,0.001196908950805664,0.00039896966451610907,0.0007977008819580079,0.00039885045166786345,3,{'alpha': 3},-0.008332139335400864,-0.007353704035966546,-0.018265523298742013,-0.011571455098503635,-0.007082873941273296,-0.010521139141977272,0.004188667627550205,3,-0.007751296119698427,-0.008238543594222908,-0.007034721975070269,-0.007701935695041835,-0.008410401359189782,-0.007827379748644643,0.0004814148276609618,Mazda,CX-5
3,0.0011968612670898438,0.0003989935313048969,0.0009973526000976562,1.784161275279017e-07,4,{'alpha': 4},-0.00868216800826061,-0.007750133863296427,-0.019971820858560578,-0.012520136881807269,-0.007742900094075994,-0.011333431941200175,0.004664572353518899,4,-0.008719833082392865,-0.008977279144052441,-0.007738135563824299,-0.008468402776095865,-0.00912813567466379,-0.008606357248205854,0.0004889893401057478,Mazda,CX-5
4,0.00139617919921875,0.0004885192380524391,0.0009975910186767578,5.722045898437501e-07,5,{'alpha': 5},-0.009299061684715207,-0.00812936210317454,-0.0215956146907019,-0.013544189374340194,-0.008364053436114065,-0.012186456257809182,0.005094772327839726,5,-0.009698443415403952,-0.009758405259311341,-0.008470488088993554,-0.009264422266585474,-0.009881097586157,-0.009414571323290263,0.0005158080624989543,Mazda,CX-5
5,0.0011968135833740235,0.00039901736247607795,0.0009972572326660157,9.536743164062499e-08,6,{'alpha': 6},-0.010081891702622019,-0.008497015861862038,-0.023144270948217093,-0.014606831655816983,-0.008950865581116798,-0.013056175149926985,0.005489263603241571,6,-0.010669934078408452,-0.010565152748795003,-0.009217538778220992,-0.01007365875358797,-0.010653654677273378,-0.01023598780725716,0.0005540205205049204,Mazda,CX-5
6,0.0011968612670898438,0.00039899350281149214,0.0009973526000976562,1.784161275279017e-07,7,{'alpha': 7},-0.010971515157279177,-0.008858768258275354,-0.024627295851201155,-0.015688743522473025,-0.00950960736781367,-0.013931186031408476,0.0058572212735764975,7,-0.011627607481516939,-0.011388255959041528,-0.009971989957704359,-0.010887713746979454,-0.011437725314835912,-0.011062658492015638,0.0005976654094734276,Mazda,CX-5
7,0.0011967182159423827,0.00039882662762642264,0.000997304916381836,2.611744678045111e-07,8,{'alpha': 8},-0.011931570698269866,-0.009219379328364656,-0.02605366192761718,-0.016779103069123766,-0.01004640185992474,-0.014806023376660041,0.006205311972028776,8,-0.012569457277836928,-0.012222285715856285,-0.010729952042602728,-0.01170214395260833,-0.012228961807499075,-0.01189056015928067,0.0006431128494163116,Mazda,CX-5
8,0.0013963699340820313,0.000488558179399531,0.000997304916381836,0.0,9,{'alpha': 9},-0.012938780549284719,-0.00958252550993513,-0.02743108476829143,-0.017871497525510437,-0.010566586437748077,-0.01567809495815396,0.006538059558960296,9,-0.013495534612439622,-0.013063854758931705,-0.011489266890568622,-0.012514555210336608,-0.013024910234521124,-0.012717624341359535,0.0006884102862288107,Mazda,CX-5
0,0.0011965274810791016,0.0009769608571753912,0.0007977962493896484,0.0009770968910345391,1,{'alpha': 1},-0.005243227159949395,-0.003664906914764359,-0.0034718758957216584,-0.0070334004824378375,-0.00909900907898321,-0.005702483906371293,0.002128190359609282,1,-0.00475766227756731,-0.00498703158605406,-0.005283874545649154,-0.0041511180806602715,-0.0035576435997692613,-0.0045474660179400115,0.0006191184027009335,Mazda,Mazda2
1,0.0011968612670898438,0.0009772331595686169,0.0007978439331054688,0.000977155276876287,2,{'alpha': 2},-0.005021318421148128,-0.0042159473035845805,-0.004547121981187195,-0.007509678087444445,-0.008618372311404896,-0.005982487620953848,0.0017541370679432663,2,-0.005020240008633598,-0.005394561482536994,-0.005656317500437676,-0.004484416803692466,-0.003962670306479162,-0.0049036412203559785,0.0006135625373398121,Mazda,Mazda2
2,0.0015956401824951173,0.0007978201108408731,0.0003989219665527344,0.0007978439331054689,3,{'alpha': 3},-0.004885488112419381,-0.005081684310763461,-0.005835521345514723,-0.008048001095357044,-0.008472413356613601,-0.006464621644133642,0.0015060055519150997,3,-0.005406502373055807,-0.005908472529912242,-0.006135802770049336,-0.004921608607770496,-0.004470658867437574,-0.005368609029645091,0.0006144263358085444,Mazda,Mazda2
3,0.0011967182159423827,0.0009771163355291948,0.0007977962493896484,0.0009770968677642084,4,{'alpha': 4},-0.00480450995071355,-0.006140394838254147,-0.007271124464615482,-0.008642229468173382,-0.008564212298510275,-0.007084494204053366,0.0014656457589938801,4,-0.005895761643382166,-0.006508445659220769,-0.006708721296852913,-0.0054498734749861034,-0.005070775427559781,-0.005926715500400347,0.0006182091733590532,Mazda,Mazda2
4,0.000797891616821289,0.0009772136685366605,0.0011968135833740235,0.0009771942027107523,5,{'alpha': 5},-0.004766062464712651,-0.007325892782211081,-0.008814178399995074,-0.00928208162213206,-0.008840331323222851,-0.007805709318454744,0.0016575164954929233,5,-0.0064715839884473825,-0.007178486931034063,-0.007359383902629752,-0.006055374705352836,-0.005749028142401791,-0.0065627715339731645,0.0006231599687967103,Mazda,Mazda2
5,0.0011967182159423827,0.0009771163355291948,0.0007979393005371094,0.0009772720776476962,6,{'alpha': 6},-0.004763402939782272,-0.008598140559595846,-0.010436032839971491,-0.009958006849746699,-0.009264054105631308,-0.008603927458945525,0.0020186911791524537,6,-0.007120263762149246,-0.007905367703899248,-0.008073183492011677,-0.006725424444674675,-0.006491810081420249,-0.007263209896831019,0.0006281923812425284,Mazda,Mazda2
6,0.0015958309173583984,0.0007979156634938903,0.0007978439331054688,0.000977155276876287,7,{'alpha': 7},-0.0047918766028575204,-0.009930715250196622,-0.01211467836503778,-0.010661871996332775,-0.009807688773004777,-0.009461366197485896,0.0024748996167715982,7,-0.007830186208017712,-0.008678052407499384,-0.008837430630430477,-0.007448990528112962,-0.007287049920582106,-0.00801634193892853,0.000632527597984119,Mazda,Mazda2
7,0.0011968612670898438,0.0009772331595686169,0.0007977485656738281,0.0009770384644690172,8,{'alpha': 8},-0.004847794517701658,-0.011305023533768058,-0.013832742818848512,-0.01138690259223412,-0.010449369127721729,-0.010364366518054816,0.002979927579215527,8,-0.00859142773089342,-0.009487279474185963,-0.009641372829988134,-0.008216629961189095,-0.008124367257969412,-0.008812215450845205,0.0006355812810662525,Mazda,Mazda2
8,0.0011968612670898438,0.0009772331363015311,0.0007977485656738281,0.0009770384644690172,9,{'alpha': 9},-0.004928018361066959,-0.012707364465863397,-0.015576334393417856,-0.012127486841657723,-0.011171378377464632,-0.011302116487894113,0.0035091627545127775,9,-0.009395465232509762,-0.010325241346732898,-0.010475985548394452,-0.009020288581816626,-0.008994936014520508,-0.00964238334479485,0.0006369216872482318,Mazda,Mazda2
0,0.0011967182159423827,0.00039894581909694896,0.000797891616821289,0.00039894581909694896,1,{'alpha': 1},-0.01890060636479597,-0.0043326641376865704,-0.006066651502543983,-0.03283020405817327,-0.0130694724147764,-0.015039919695595238,0.010299967430942782,1,-0.010874648265871405,-0.012064380620618983,-0.011784543536285925,-0.00755347919605994,-0.00982547379470656,-0.010420505082708562,0.001633589506957358,Mazda,Mazda3
1,0.0017948150634765625,0.00039887469611457166,0.0009972572326660157,2.78041453115716e-07,2,{'alpha': 2},-0.021598461503316683,-0.0034830647573118947,-0.006058464675023493,-0.040649329525248294,-0.011407225065060252,-0.016639309105192124,0.013516582487292433,2,-0.011914580829805052,-0.01361433884271237,-0.01311304924053595,-0.008968750311826965,-0.011420348394466153,-0.011806213523869296,0.0016241286654557687,Mazda,Mazda3
2,0.0015957355499267578,0.0004886165972346223,0.0011968135833740235,0.00039889819238283776,3,{'alpha': 3},-0.024579180276489365,-0.0031820878658238784,-0.006107984864099563,-0.0486649240951721,-0.010685199533051352,-0.01864387532692725,0.01670956106886118,3,-0.013263414475694854,-0.015308870296078757,-0.01459609671565329,-0.010506047030469978,-0.013121742115373744,-0.013359234126654124,0.0016454282557412311,Mazda,Mazda3
3,0.0011966705322265625,0.00039896966451610907,0.0009974002838134765,2.431401974483864e-07,4,{'alpha': 4},-0.02766974609191867,-0.0031896287894551383,-0.006207076512975219,-0.05663187677932717,-0.010485076667660378,-0.020836680968267317,0.019801950968793672,4,-0.014788469455974824,-0.01710795955425908,-0.016200991680370203,-0.012114036270195841,-0.014925942196585731,-0.015027479831477137,0.0016888525792423553,Mazda,Mazda3
4,0.0011968135833740235,0.00039889816388262293,0.0009974002838134765,1.9073486328125e-07,5,{'alpha': 5},-0.030785384398434867,-0.003383984218240636,-0.006340131687271156,-0.06443688944228307,-0.01063181841809517,-0.02311564163286498,0.022772230259409346,5,-0.016417407264993147,-0.01897588378849501,-0.017893967519784615,-0.013758499764704737,-0.016807530619381717,-0.016770657791471848,0.0017506620440154628,Mazda,Mazda3
5,0.0011967182159423827,0.0003989458475937594,0.0007979393005371094,0.00039896977849652576,6,{'alpha': 6},-0.033883592730378935,-0.003697672997930632,-0.0064966683449892365,-0.07203258870944244,-0.011030573112918305,-0.025428219179131913,0.025617857317800294,6,-0.018108854721370613,-0.020887308455420226,-0.019648546792677055,-0.01541826102305807,-0.018743024984854577,-0.018561199195476108,0.0018280506329374883,Mazda,Mazda3
6,0.0011968135833740235,0.00039889819238283776,0.0007977485656738281,0.00039887432558979505,7,{'alpha': 7},-0.0369434196631647,-0.004091416834314497,-0.00667043458766667,-0.07940369706561903,-0.01162337326276538,-0.027746468282706056,0.028343493251846204,7,-0.019838355039911205,-0.022825658283046408,-0.021445667788670714,-0.017080846309760037,-0.02071483691273722,-0.020381072866825115,0.0019186868744416146,Mazda,Mazda3
7,0.001196908950805664,0.00039896966451610907,0.0007979869842529297,0.0003989935313048969,8,{'alpha': 8},-0.03995526568431869,-0.004541589872720336,-0.006857775078118461,-0.08655054106935234,-0.012372076908753207,-0.030055449722652606,0.030956396850337124,8,-0.02159106629906833,-0.02478036778077164,-0.02327193015850852,-0.018739158129199657,-0.02271051294419431,-0.022218607062348492,0.0020206163024148525,Mazda,Mazda3
8,0.0011967658996582032,0.00039892199505124864,0.0009972095489501954,1.1680077279964342e-07,9,{'alpha': 9},-0.04291559386943025,-0.005033622496127483,-0.007056523096536607,-0.09348084932298655,-0.013250167755044465,-0.032347351308025074,0.03346449020460683,9,-0.02335777419172076,-0.026744745949837945,-0.025117941991842658,-0.020389324926281958,-0.024721349464264172,-0.024066227304789498,0.0021321945442741123,Mazda,Mazda3
0,0.0011968135833740235,0.0003988982208830506,0.0009972095489501954,1.9073486328124998e-07,1,{'alpha': 1},-0.01777452367536645,-0.09063360798390256,-0.016507798883441865,-0.010881333856398152,-0.04622407195917316,-0.03640426727165644,0.029771150092303415,3,-0.028640997504589635,-0.01270973645563263,-0.028838109316185627,-0.029785122457886344,-0.023177484606917993,-0.024630290068242446,0.0063964686518142595,Mazda,Mazda6
1,0.0011972427368164063,0.0003989220520482711,0.0009970664978027344,1.5078914929239175e-07,2,{'alpha': 2},-0.016167214602862724,-0.0870627415640908,-0.017275916732318555,-0.013573180520103607,-0.04573315153590488,-0.03596244099105611,0.02810346478380942,1,-0.02978135279606273,-0.013990017464459027,-0.02995133811033362,-0.030747734675348037,-0.024093568681877436,-0.02571280234561617,0.006323202270831896,Mazda,Mazda6
2,0.0011969566345214843,0.00039894584759375934,0.0007978439331054688,0.0003989219950512487,3,{'alpha': 3},-0.01536588262420068,-0.08612154232032682,-0.018771295814868454,-0.01630116274355261,-0.045460574567135134,-0.03640409161401674,0.027245162002010836,2,-0.030972403532831424,-0.015359959585809185,-0.031165419394844237,-0.031791350605627114,-0.025092190166514768,-0.026876264657125348,0.006247263020203268,Mazda,Mazda6
3,0.0011967658996582032,0.0003986835622314115,0.0007979393005371094,0.00039896966451610907,4,{'alpha': 4},-0.014911807534903454,-0.08626236962627068,-0.020517255768762056,-0.018948775290680165,-0.04524821084771656,-0.03717768381366658,0.026758445406896956,4,-0.03220634302481811,-0.01677914188823549,-0.03239595290389465,-0.032875710923361334,-0.026145776157492893,-0.028080584979560497,0.006166094610232643,Mazda,Mazda6
4,0.0013965606689453126,0.000488791780938643,0.0007977962493896484,0.00039889819238283776,5,{'alpha': 5},-0.014669917804592474,-0.08700121916618124,-0.022339111277810682,-0.021508154593046253,-0.04506419871449519,-0.038116520311225165,0.026504684997469757,5,-0.03347939996875657,-0.018221767603287906,-0.033623276302184514,-0.03398713735882177,-0.0272424064932453,-0.029310797545259216,0.006084204136023342,Mazda,Mazda6
5,0.0011969566345214843,0.00039894581909694896,0.000997304916381836,2.132480599880018e-07,6,{'alpha': 6},-0.014586105927710605,-0.08811995994611052,-0.02416710141084301,-0.023990871778615974,-0.04490459035944685,-0.039153725884545396,0.02641531195529444,6,-0.03478804057026715,-0.019673703975753822,-0.03484545582601576,-0.03512043527621179,-0.02837600260464934,-0.030560727650579572,0.00600533615565547,Mazda,Mazda6
6,0.0011966705322265625,0.0003987312602015998,0.000997304916381836,2.132480599880018e-07,7,{'alpha': 7},-0.01463325013989979,-0.08949935401324773,-0.02597279757918767,-0.0264107025506142,-0.04477219405071235,-0.04025765966673235,0.026448180854850473,7,-0.036129067263517015,-0.021127735890786474,-0.03606526605255327,-0.03627342421657881,-0.02954298744008843,-0.0318276961727048,0.005931818163347307,Mazda,Mazda6
7,0.001396322250366211,0.0004884997964692402,0.0009972095489501954,1.9073486328125e-07,8,{'alpha': 8},-0.014794871362274167,-0.0910661504785917,-0.027745283777067548,-0.028779635120217962,-0.04467077906062388,-0.041411343959755056,0.026574354593314232,8,-0.03749951983457602,-0.022580377158363172,-0.03728617164570068,-0.037444914625321894,-0.030740806333163246,-0.033110357919425,0.005864909444806256,Mazda,Mazda6
8,0.0011968135833740235,0.00039889816388262293,0.0007979393005371094,0.0003989696930112163,9,{'alpha': 9},-0.015059228577289484,-0.09277172790053856,-0.029481338489476202,-0.031107187370564247,-0.04460343445035322,-0.042604583357644346,0.026772725067156347,9,-0.038896567203499974,-0.024030048410534684,-0.03851111069880975,-0.038633932457750125,-0.031967274302401934,-0.03440778661459929,0.005805174915211826,Mazda,Mazda6
0,0.0011970043182373048,0.00039892208054677933,0.0007979869842529297,0.00039899438610609307,1,{'alpha': 1},-0.0021243326421955477,-0.0027397917695701967,-0.004169631740140241,-0.0039022258022699667,-0.011243504104038049,-0.0048358972116428,0.003289964088109046,1,-0.003458551047723722,-0.003513551544184051,-0.00294051568291881,-0.003628831272831035,-0.0024301857150876177,-0.0031943270525490474,0.00044918697846208107,Mazda,Demio
1,0.0013962268829345703,0.0004885776558898482,0.0007979869842529297,0.00039899350281149214,2,{'alpha': 2},-0.001728608693472636,-0.0036418065992822645,-0.003957743843986213,-0.00466636330093218,-0.013276602812958829,-0.005454225050126425,0.004030256911874372,2,-0.004167885397968559,-0.00425018859951932,-0.003771953276786553,-0.004361603747066046,-0.003157679753917201,-0.003941862155051536,0.00043957838252712655,Mazda,Demio
2,0.0011967658996582032,0.00039892199505124864,0.0009972095489501954,1.1680077279964342e-07,3,{'alpha': 3},-0.0015584429673293015,-0.004779289179137882,-0.0043431900848675065,-0.0058840781846035825,-0.01578826665001822,-0.006470653413191299,0.0048719320927106185,3,-0.005113654792942003,-0.0052153361938573894,-0.004830141422493341,-0.005359372785406334,-0.004085432380410591,-0.0049207875150219325,0.00045218329591138236,Mazda,Demio
