dealer,county,make,model,vehicle_year,mileage,last_updated,price,transmission,engine,body,fuel,doors,mpg,owners,color,tax,nct_month,nct_year,download_date,page_id
Kevin o&#039;leary group clonmel,Tipperary,Audi,A6,2019.0,113999.0, 9 days ago,NaN,Automatic,2.0,Saloon,Diesel,4.0,53.0,1.0,Grey,200.0,August,2023.0,2022-09-07,3168164
Kevin o&#039;leary group clonmel,Tipperary,Hyundai,Tucson,2019.0,87699.0, 9 days ago,NaN,Manual,1.6,Suv,Diesel,5.0,37.0,1.0,Grey,270.0,July,2023.0,2022-09-07,3168165
Kevin o&#039;leary group clonmel,Tipperary,Opel,Corsa,2022.0,0.0, 5 days ago,22500.0,Manual,1.2,Hatchback,Petrol,4.0,45.0,1.0,Grey,NaN,None,NaN,2022-09-07,3168166
Kevin o&#039;leary group clonmel,Tipperary,Opel,Corsa,2022.0,0.0, 5 days ago,22500.0,Manual,1.2,Hatchback,Petrol,4.0,45.0,1.0,Grey,NaN,None,NaN,2022-09-07,3168167
Kevin o&#039;leary group clonmel,Tipperary,Opel,Corsa,2022.0,0.0, 5 days ago,22500.0,Manual,1.2,Hatchback,Petrol,4.0,45.0,1.0,Blue,NaN,None,NaN,2022-09-07,3168168
Kevin o&#039;leary group clonmel,Tipperary,Opel,Corsa,2022.0,0.0, 5 days ago,22500.0,Manual,1.2,Hatchback,Petrol,4.0,45.0,1.0,Red,NaN,None,NaN,2022-09-07,3168169
Kevin o&#039;leary group clonmel,Tipperary,Opel,Corsa,2022.0,0.0, 9 days ago,22500.0,Manual,1.2,Hatchback,Petrol,4.0,45.0,1.0,Grey,NaN,None,NaN,2022-09-07,3168170
Autosports,Dublin,Bmw,3 Series,2009.0,277000.0, 2 days ago,6900.0,Manual,2.0,Saloon,Diesel,4.0,50.0,2.0,Silver,270.0,March,2023.0,2022-09-07,3168171
Autosports,Dublin,Volkswagen,Golf,2012.0,219000.0, 8 days ago,7900.0,Manual,1.6,Hatchback,Diesel,4.0,52.0,2.0,Black,200.0,February,2023.0,2022-09-07,3168172
Private,Kildare,Skoda,Superb,2010.0,283431.0, 6 days ago,5500.0,Manual,1.9,Hatchback,Diesel,4.0,NaN,2.0,None,270.0,March,2023.0,2022-09-07,3168174
Private,Mayo,Mini,Hatch,2018.0,30800.0, 6 days ago,16500.0,Manual,1.5,Hatchback,Diesel,3.0,NaN,3.0,Blue,180.0,March,2024.0,2022-09-07,3168179
Private,Dublin,Seat,Ibiza,2007.0,199472.0, 6 days ago,2000.0,Manual,1.2,Hatchback,Petrol,5.0,NaN,6.0,Blue,330.0,November,2022.0,2022-09-07,3168180
Kearys carstore dublin,Dublin,Toyota,Prius,2017.0,95715.0, 21 hours ago,18890.0,Automatic,1.8,Hatchback,Petrol hybrid,5.0,78.0,1.0,Silver,NaN,None,NaN,2022-09-07,3168182
Grange car sales ltd,Dublin,Ford,Focus,2016.0,107825.0, 4 hours ago,15950.0,Manual,1.0,Hatchback,Petrol,5.0,50.0,1.0,Red,190.0,October,2024.0,2022-09-07,3168184
Noel whelan car sales,Laois,Nissan,Qashqai,2018.0,122470.0, 6 days ago,NaN,Manual,1.5,Suv,Diesel,5.0,62.0,1.0,Silver,180.0,None,NaN,2022-09-07,3168187
Noel whelan car sales,Laois,Kia,Sportage,2016.0,177023.0, 7 days ago,17750.0,Manual,1.7,Mpv,Diesel,5.0,51.0,2.0,Grey,280.0,July,2024.0,2022-09-07,3168189
Noel whelan car sales,Laois,Hyundai,Santa Fe,2015.0,26652.0, 8 days ago,27750.0,Manual,2.2,Estate,Diesel,4.0,39.0,1.0,Silver,400.0,July,2024.0,2022-09-07,3168190
Noel whelan car sales,Laois,Skoda,Superb,2014.0,144675.0, 8 days ago,NaN,Automatic,2.0,Estate,Diesel,4.0,45.0,3.0,Grey,280.0,May,2024.0,2022-09-07,3168192
Private,Kildare,Audi,A4,2013.0,59000.0, 1 day ago,15000.0,Automatic,2.0,Estate,Petrol,5.0,NaN,1.0,Grey,600.0,April,2024.0,2022-09-07,3168193
Private,Kerry,Volkswagen,Golf,2011.0,303300.0, 6 days ago,6500.0,Manual,1.6,Hatchback,Diesel,5.0,69.0,4.0,Silver,190.0,January,2023.0,2022-09-07,3168194
Private,Kildare,Volkswagen,Polo,2015.0,48000.0, 6 days ago,12000.0,Manual,1.0,Hatchback,Petrol,3.0,60.0,2.0,Blue,190.0,May,2023.0,2022-09-07,3168196
Grange car sales ltd,Dublin,Opel,Insignia,2013.0,167371.0, 4 hours ago,7999.0,Manual,2.0,Saloon,Diesel,4.0,41.0,3.0,Black,200.0,July,2023.0,2022-09-07,3168197
Leixlip autolink,Dublin,Nissan,Micra,2007.0,180000.0, 4 days ago,3750.0,Automatic,1.2,Hatchback,Petrol,5.0,36.0,3.0,Grey,199.0,April,2023.0,2022-09-07,3168200
Walsh autos,Kerry,Peugeot,Partner,2017.0,64671.0, 3 hours ago,12950.0,Manual,1.6,Van,Diesel,3.0,NaN,1.0,Blue,200.0,None,NaN,2022-09-07,3168201
Walsh autos,Kerry,Nissan,Qashqai,2013.0,135950.0, 8 hours ago,10450.0,Manual,1.5,Mpv,Diesel,5.0,45.0,1.0,Silver,270.0,September,2023.0,2022-09-07,3168202
Walsh autos,Kerry,Audi,A6,2019.0,66219.0, 8 hours ago,44950.0,Automatic,2.0,Saloon,Diesel,4.0,53.0,1.0,White,200.0,April,2023.0,2022-09-07,3168203
Walsh autos,Kerry,Peugeot,5008,2019.0,115211.0, 8 hours ago,33450.0,Manual,1.5,Mpv,Diesel,5.0,56.0,1.0,White,200.0,None,NaN,2022-09-07,3168204
Jack o&#039;sullivan cars,Wexford,Nissan,Juke,2015.0,35000.0, 5 days ago,14250.0,Manual,1.2,Mpv,Petrol,4.0,42.0,1.0,Black,270.0,November,2023.0,2022-09-07,3168206
Aaamber motors ltd,Galway,Nissan,Qashqai,2011.0,320068.0, 7 hours ago,5750.0,Manual,2.0,Hatchback,Diesel,5.0,40.0,1.0,Silver,400.0,October,2023.0,2022-09-07,3168207
Jack o&#039;sullivan cars,Wexford,Mercedes-benz,C Class,2017.0,119000.0, 1 day ago,27450.0,Automatic,1.6,Saloon,Diesel,4.0,56.0,3.0,Grey,200.0,January,2023.0,2022-09-07,3168208
Blackwater motors skibberreen,Cork,Ford,Focus,2013.0,118460.0, 10 hours ago,9995.0,Manual,1.0,Hatchback,Petrol,4.0,47.0,4.0,Black,190.0,September,2021.0,2022-09-07,3168210
Kylemore service station,Galway,Hyundai,i30,2013.0,159324.0, 1 day ago,9250.0,Manual,1.4,Hatchback,Diesel,4.0,57.0,4.0,Grey,190.0,July,2023.0,2022-09-07,3168212
Kylemore service station,Galway,Bmw,3 Series,2014.0,257333.0, 1 day ago,14500.0,Manual,2.0,Estate,Diesel,5.0,46.0,4.0,Silver,280.0,September,2023.0,2022-09-07,3168213
Kylemore service station,Galway,Nissan,Qashqai,2010.0,207604.0, 19 hours ago,6000.0,Manual,1.5,Hatchback,Diesel,5.0,46.0,1.0,Grey,280.0,November,2023.0,2022-09-07,3168214
Kylemore service station,Galway,Hyundai,Santa Fe,2014.0,222400.0, 1 day ago,NaN,Manual,2.2,Estate,Diesel,4.0,39.0,3.0,White,400.0,March,2023.0,2022-09-07,3168217
Kylemore service station,Galway,Audi,A4,2012.0,348341.0, 1 day ago,7950.0,Manual,2.0,Saloon,Diesel,5.0,51.0,1.0,Blue,200.0,June,2023.0,2022-09-07,3168218
Gary hutchinson car sales,Antrim,Land,ROVER Range Rover Sport,2014.0,159294.0, 9 days ago,NaN,Automatic,3.0,Estate,Diesel,5.0,26.0,2.0,White,NaN,None,NaN,2022-09-07,3168221
R.neary motors,Wexford,Audi,A3,2016.0,137598.0, 8 days ago,17950.0,Manual,1.6,Saloon,Diesel,4.0,60.0,1.0,Blue,180.0,May,2024.0,2022-09-07,3168224
R.neary motors,Wexford,Volkswagen,Golf,2018.0,25599.0, 8 days ago,34950.0,Automatic,2.0,Estate,Petrol,5.0,37.0,1.0,White,NaN,March,2024.0,2022-09-07,3168225
Tc autos omagh,Tyrone,Kia,Sportage,2020.0,89783.0, 9 days ago,NaN,Manual,1.6,Estate,Diesel,5.0,48.0,NaN,Silver,270.0,None,NaN,2022-09-07,3168227
Bright ford bray (fitzpatricks bray),Wicklow,Ford,Transit,2021.0,25000.0, 7 hours ago,31666.0,Manual,2.0,Van,Diesel,3.0,NaN,1.0,Silver,NaN,April,2025.0,2022-09-07,3168232
Al hayes skoda,Clare,Volkswagen,Polo,2019.0,70006.0, 9 hours ago,17000.0,Manual,1.0,Hatchback,Petrol,5.0,49.0,NaN,Red,190.0,January,2023.0,2022-09-07,3168233
Al hayes skoda,Clare,Skoda,Octavia,2019.0,72105.0, 9 days ago,23500.0,Manual,1.6,Saloon,Diesel,4.0,57.0,NaN,Blue,NaN,August,2023.0,2022-09-07,3168234
Al hayes motors ltd,Galway,Volkswagen,T-Roc,2020.0,49107.0, 9 hours ago,36500.0,Automatic,1.5,Suv,Petrol,5.0,42.0,1.0,Red,270.0,July,2024.0,2022-09-07,3168235
Al hayes motors ltd,Galway,Volkswagen,Passat,2019.0,67600.0, 9 hours ago,31500.0,Manual,2.0,Saloon,Diesel,4.0,57.0,1.0,Grey,190.0,January,2023.0,2022-09-07,3168239
Al hayes motors ltd,Galway,Volkswagen,Transporter,2013.0,204543.0, 8 days ago,12500.0,Manual,2.0,Van,Diesel,5.0,33.0,4.0,White,NaN,None,NaN,2022-09-07,3168240
Al hayes motors ltd,Galway,Volkswagen,Transporter,2015.0,105481.0, 8 days ago,18000.0,Manual,2.0,Van,Diesel,5.0,31.0,2.0,White,NaN,None,NaN,2022-09-07,3168242
Al hayes motors ltd,Galway,Ford,Focus,2011.0,213056.0, 2 days ago,7950.0,Manual,1.6,Hatchback,Diesel,5.0,52.0,3.0,Black,NaN,June,2023.0,2022-09-07,3168243
Al hayes motors ltd,Galway,Volkswagen,Caddy,2020.0,155367.0, 9 hours ago,27000.0,Automatic,2.0,Van,Diesel,5.0,48.0,1.0,Grey,NaN,None,NaN,2022-09-07,3168244
Al hayes motors ltd,Galway,Volkswagen,Golf,2014.0,131258.0, 9 hours ago,15500.0,Manual,1.6,Hatchback,Diesel,5.0,62.0,3.0,Black,180.0,July,2022.0,2022-09-07,3168245
Al hayes motors ltd,Galway,Mitsubishi,Outlander,2014.0,251254.0, 8 days ago,13500.0,Manual,2.3,Suv,Petrol,NaN,NaN,2.0,Silver,NaN,None,NaN,2022-09-07,3168246
Al hayes motors ltd,Galway,Volkswagen,Golf,2018.0,60370.0, 9 hours ago,22500.0,Manual,1.0,Hatchback,Petrol,5.0,49.0,1.0,Red,190.0,August,2022.0,2022-09-07,3168247
Al hayes motors ltd,Galway,Volkswagen,Tiguan,2012.0,210933.0, 9 hours ago,15500.0,Manual,2.0,Suv,Diesel,4.0,44.0,6.0,Black,280.0,May,2023.0,2022-09-07,3168248
Noel deasy cars ltd,Cork,Skoda,Fabia,2019.0,67592.0, 30 minutes ago,17450.0,Automatic,1.0,Estate,Petrol,4.0,49.0,2.0,None,NaN,August,2023.0,2022-09-07,3168250
Noel deasy cars ltd,Cork,Skoda,Superb,2018.0,64373.0, 30 minutes ago,26950.0,Manual,1.4,Saloon,Petrol,4.0,49.0,1.0,Silver,200.0,July,2022.0,2022-09-07,3168251
Shane connolly cars,Donegal,Ford,Mondeo,2018.0,118769.0, 8 days ago,19800.0,Manual,1.5,Hatchback,Diesel,5.0,65.0,1.0,Green,180.0,September,2024.0,2022-09-07,3168257
Kylemore cars,Dublin,Nissan,Note,2013.0,44898.0, 2 hours ago,8950.0,Automatic,1.2,Hatchback,Petrol,5.0,NaN,NaN,Red,NaN,None,NaN,2022-09-07,3168259
Navan ford centre,Meath,Ford,Transit Connect,2019.0,92000.0, 8 days ago,NaN,Automatic,1.5,Van,Diesel,3.0,46.0,1.0,Silver,333.0,None,NaN,2022-09-07,3168260
Select motor company,Dublin,Land,ROVER Discovery,2019.0,126000.0, 8 days ago,82950.0,Automatic,3.0,Estate,Diesel,5.0,31.0,1.0,Black,NaN,July,2023.0,2022-09-07,3168261
Kylemore cars,Dublin,Suzuki,Swift,2013.0,62558.0, 1 day ago,8950.0,Automatic,1.2,Hatchback,Petrol,5.0,NaN,NaN,Red,NaN,None,NaN,2022-09-07,3168262
Kylemore cars,Dublin,Toyota,Prius,2016.0,115960.0, 13 hours ago,16950.0,Automatic,1.8,Hatchback,Petrol hybrid,5.0,NaN,NaN,Silver,NaN,None,NaN,2022-09-07,3168263
Marble city motors,Kilkenny,Volkswagen,Touran,2019.0,60584.0, 4 minutes ago,35745.0,Manual,1.6,Mpv,Diesel,5.0,51.0,1.0,White,200.0,July,2023.0,2022-09-07,3168264
Quinn motors,Kilkenny,Seat,Leon,2018.0,45941.0, 6 days ago,19950.0,Manual,1.2,Hatchback,Petrol,5.0,48.0,2.0,Red,200.0,July,2022.0,2022-09-07,3168265
Kylemore cars,Dublin,Volkswagen,Passat,2014.0,87113.0, 5 days ago,13950.0,Automatic,1.4,Saloon,Petrol,4.0,NaN,NaN,Black,NaN,None,NaN,2022-09-07,3168266
Bill griffin motors,Dublin,Hyundai,Tucson,2018.0,185050.0, 3 hours ago,20950.0,Manual,1.7,Suv,Diesel,5.0,53.0,1.0,Grey,200.0,January,2024.0,2022-09-07,3168268
Mccann motors,Louth,Nissan,Qashqai,2008.0,212000.0, 6 days ago,4250.0,Manual,1.5,Hatchback,Diesel,NaN,44.0,3.0,Black,280.0,July,2023.0,2022-09-07,3168269
Shane connolly cars,Donegal,Volkswagen,Passat,2016.0,104494.0, 6 days ago,18900.0,Manual,2.0,Saloon,Diesel,4.0,59.0,1.0,Silver,190.0,September,2024.0,2022-09-07,3168270
Paul o&#039;connor cars,Waterford,Volkswagen,Caddy,2020.0,41000.0, 2 hours ago,18950.0,Manual,2.0,Van,Diesel,5.0,51.0,1.0,White,333.0,None,NaN,2022-09-07,3168271
Paul o&#039;connor cars,Waterford,Volkswagen,Golf,2017.0,144840.0, 1 hour ago,25450.0,Manual,2.0,Hatchback,Diesel,5.0,50.0,1.0,Black,200.0,May,2023.0,2022-09-07,3168273
Dunshaughlin motor company,Meath,Mercedes-benz,CLA Class,2018.0,75627.0, 7 days ago,30950.0,Automatic,2.1,Saloon,Diesel,4.0,59.0,1.0,Black,190.0,May,2024.0,2022-09-07,3168274
As cars ltd,Dublin,Honda,Civic,2014.0,109000.0, 5 hours ago,11995.0,Manual,1.6,Hatchback,Diesel,5.0,65.0,1.0,Grey,180.0,August,2024.0,2022-09-07,3168275
Brady&#039;s volkswagen,Cavan,Volkswagen,Passat,2017.0,143231.0, 7 hours ago,21950.0,Manual,2.0,Saloon,Diesel,4.0,56.0,1.0,Grey,190.0,June,2023.0,2022-09-07,3168277
Gowan motors navan road,Dublin,Peugeot,5008,2021.0,38266.0, 2 days ago,48450.0,Automatic,1.5,Mpv,Diesel,5.0,44.0,1.0,Grey,210.0,February,2025.0,2022-09-07,3168283
Bluegate car store by frank keane,Dublin,Mini,Hatch,2013.0,85786.0, 1 hour ago,11995.0,Manual,1.6,Hatchback,Petrol,3.0,44.0,3.0,Red,270.0,May,2023.0,2022-09-07,3168284
Delta car sales ltd.,Dublin,Volkswagen,Passat,2018.0,193370.0, in 12 minutes,20499.0,Automatic,1.6,Saloon,Diesel,4.0,57.0,1.0,Grey,190.0,August,2024.0,2022-09-07,3168285
Paul o&#039;connor cars,Waterford,Peugeot,308,2017.0,134000.0, 16 minutes ago,14950.0,Manual,1.6,Hatchback,Diesel,5.0,NaN,1.0,White,180.0,April,2023.0,2022-09-07,3168286
Auto assure ltd,Louth,Renault,Clio,2015.0,115362.0, 7 days ago,11900.0,Manual,1.1,Hatchback,Petrol,4.0,43.0,2.0,Red,270.0,August,2023.0,2022-09-07,3168289
Mccann motors,Louth,Volkswagen,Passat,2017.0,165800.0, 4 days ago,21950.0,Automatic,1.4,Saloon,Hybrid,4.0,NaN,1.0,White,170.0,November,2023.0,2022-09-07,3168291
Liam cleary autoworld ltd,Clare,Kia,Sorento,2016.0,113759.0, 4 days ago,29950.0,Manual,2.2,Estate,Diesel,5.0,41.0,2.0,Red,400.0,November,2022.0,2022-09-07,3168293
O&#039;briens garage midleton,Cork,Nissan,Qashqai,2019.0,22530.0, 8 hours ago,25900.0,Manual,1.5,Mpv,Diesel,5.0,62.0,1.0,Silver,180.0,None,NaN,2022-09-07,3168294
Bill griffin motors,Dublin,Audi,A1,2015.0,197650.0, 1 hour ago,12700.0,Manual,1.4,Hatchback,Diesel,5.0,69.0,1.0,Black,180.0,November,2023.0,2022-09-07,3168296
Delta car sales ltd.,Dublin,Renault,Captur,2019.0,93694.0, in 12 minutes,15250.0,Manual,1.5,Hatchback,Diesel,5.0,64.0,1.0,Brown,190.0,August,2024.0,2022-09-07,3168297
Auto class motors ltd,Dublin,Volkswagen,Golf,2016.0,140146.0, 5 hours ago,NaN,Manual,1.6,Hatchback,Diesel,5.0,62.0,1.0,Silver,180.0,April,2023.0,2022-09-07,3168298
John kennedy motors,Tipperary,Toyota,Corolla,2020.0,63466.0, 9 days ago,26950.0,Automatic,1.8,Saloon,Hybrid,4.0,65.0,1.0,None,170.0,July,2024.0,2022-09-07,3168299
Toyota long mile,Dublin,Bmw,5 Series,2017.0,68950.0, 3 days ago,32949.0,Automatic,2.0,Saloon,Petrol plug-in hybrid,4.0,NaN,1.0,Blue,NaN,November,2023.0,2022-09-07,3168301
John kennedy motors,Tipperary,Toyota,Corolla,2017.0,130440.0, 6 days ago,17500.0,Manual,1.4,Saloon,Diesel,4.0,59.0,1.0,Red,180.0,July,2023.0,2022-09-07,3168302
Mccann motors,Louth,Nissan,Qashqai,2016.0,135000.0, 5 days ago,16250.0,Manual,1.5,Mpv,Diesel,4.0,59.0,2.0,White,180.0,May,2024.0,2022-09-07,3168303
Bill griffin motors,Dublin,Volkswagen,Golf,2013.0,90450.0, 3 hours ago,13700.0,Automatic,1.2,Hatchback,Petrol,5.0,NaN,1.0,Black,NaN,September,2023.0,2022-09-07,3168304
Right price cars,Dublin,Nissan,Qashqai,2015.0,230417.0, 23 hours ago,12950.0,Manual,1.5,Mpv,Diesel,5.0,62.0,2.0,Grey,180.0,July,2023.0,2022-09-07,3168306
Delta car sales ltd.,Dublin,Renault,Clio,2019.0,99970.0, in 12 minutes,13750.0,Manual,0.0,Hatchback,Petrol,4.0,47.0,1.0,Red,200.0,August,2024.0,2022-09-07,3168307
Rio&#039;s motors,Dublin,Volkswagen,Passat,2018.0,164152.0, 3 days ago,18950.0,Manual,1.6,Saloon,Diesel,4.0,59.0,1.0,Silver,190.0,None,NaN,2022-09-07,3168309
Delta car sales ltd.,Dublin,Volkswagen,Golf,2017.0,107680.0, in 12 minutes,16900.0,Manual,1.6,Hatchback,Diesel,5.0,60.0,1.0,Black,190.0,August,2024.0,2022-09-07,3168310
Kenny galway,Galway,Ford,Focus,2016.0,103103.0, 2 minutes ago,14995.0,Manual,1.5,Hatchback,Diesel,4.0,62.0,1.0,White,180.0,February,2024.0,2022-09-07,3168312
Rio&#039;s motors,Dublin,Volkswagen,Golf,2018.0,193120.0, 9 days ago,18950.0,Manual,1.6,Hatchback,Diesel,5.0,56.0,1.0,Black,NaN,None,NaN,2022-09-07,3168313
Kieran whelton motors ltd,Mayo,Nissan,Qashqai,2011.0,295000.0, 1 day ago,6450.0,Manual,1.5,Hatchback,Diesel,5.0,45.0,2.0,Red,280.0,April,2023.0,2022-09-07,3168314
Delta car sales ltd.,Dublin,Volkswagen,Golf,2018.0,162731.0, in 11 minutes,17250.0,Automatic,1.6,Hatchback,Diesel,5.0,60.0,1.0,Blue,180.0,March,2024.0,2022-09-07,3168315
William roche motors,Meath,Hyundai,i30,2014.0,289000.0, 1 hour ago,5750.0,Manual,1.6,Hatchback,Diesel,4.0,57.0,2.0,Grey,180.0,None,NaN,2022-09-07,3168316
O&#039;neill&#039;s car sales,Meath,Seat,Leon,2015.0,143422.0, 8 days ago,15999.0,Manual,2.0,Hatchback,Diesel,5.0,55.0,2.0,White,190.0,November,2023.0,2022-09-07,3168317
Delta car sales ltd.,Dublin,Volkswagen,Golf,2018.0,202217.0, in 11 minutes,10499.0,Manual,1.6,Van,Diesel,3.0,57.0,1.0,White,333.0,August,2023.0,2022-09-07,3168318
Shane connolly cars,Donegal,Bmw,1 Series,2017.0,135602.0, 7 days ago,18745.0,Manual,1.5,Hatchback,Diesel,5.0,69.0,1.0,Black,180.0,September,2024.0,2022-09-07,3168319
Brady&#039;s volkswagen,Cavan,Volkswagen,Polo,2019.0,117300.0, 7 hours ago,17750.0,Manual,1.6,Hatchback,Diesel,5.0,65.0,1.0,Black,180.0,March,2023.0,2022-09-07,3168320
Smc car sales,Kildare,Nissan,Qashqai,2019.0,87000.0, 4 days ago,26950.0,Manual,1.5,Mpv,Diesel,5.0,56.0,2.0,Silver,190.0,January,2023.0,2022-09-07,3168321
Kerry motor works,Kerry,Ford,Transit Connect,2022.0,10.0, 21 hours ago,NaN,Manual,1.5,Van,Diesel,4.0,46.0,1.0,White,180.0,June,2026.0,2022-09-07,3168322
Corrigan cars,Carlow,Toyota,Hilux,2018.0,68905.0, 4 hours ago,38995.0,Manual,2.4,Suv,Diesel,4.0,NaN,1.0,Black,NaN,None,NaN,2022-09-07,3168324
Billy naughton ltd,Kerry,Skoda,Octavia,2018.0,73000.0, 1 day ago,17950.0,Manual,1.2,Hatchback,Petrol,4.0,49.0,1.0,Blue,200.0,January,2024.0,2022-09-07,3168325
Auto class motors ltd,Dublin,Land,ROVER Discovery,2014.0,274460.0, 5 hours ago,NaN,Automatic,3.0,Van,Diesel,4.0,28.0,3.0,Blue,333.0,None,NaN,2022-09-07,3168327
Bill griffin motors,Dublin,Volkswagen,Golf,2013.0,60622.0, 3 hours ago,13900.0,Automatic,1.2,Hatchback,Petrol,5.0,NaN,1.0,Black,NaN,August,2023.0,2022-09-07,3168328
Auto class motors ltd,Dublin,Audi,A4,2014.0,232739.0, 5 hours ago,NaN,Manual,2.0,Saloon,Diesel,4.0,51.0,1.0,Black,200.0,May,2023.0,2022-09-07,3168329
Auto class motors ltd,Dublin,Ford,Fiesta,2013.0,175587.0, 5 hours ago,NaN,Manual,1.5,Hatchback,Diesel,5.0,64.0,1.0,Black,180.0,December,2022.0,2022-09-07,3168331
Aaamber motors ltd,Galway,Peugeot,308,2011.0,217260.0, 7 hours ago,5750.0,Manual,1.6,Hatchback,Diesel,5.0,53.0,4.0,Blue,200.0,July,2022.0,2022-09-07,3168332
Quinn motors,Kilkenny,Seat,Leon,2017.0,140389.0, 4 days ago,21950.0,Manual,2.0,Hatchback,Diesel,5.0,56.0,2.0,Blue,200.0,July,2023.0,2022-09-07,3168333
Billy naughton ltd,Kerry,Nissan,Qashqai,2017.0,125000.0, 2 days ago,19950.0,Manual,1.5,Mpv,Diesel,4.0,59.0,2.0,Grey,180.0,March,2023.0,2022-09-07,3168334
Gammell car sales,Limerick,Nissan,Qashqai,2016.0,62498.0, 3 days ago,17400.0,Manual,1.2,Mpv,Petrol,4.0,41.0,2.0,Silver,270.0,May,2024.0,2022-09-07,3168335
Autosports,Dublin,Toyota,Avensis,2015.0,185000.0, 7 days ago,12900.0,Manual,2.0,Saloon,Diesel,4.0,51.0,1.0,Silver,200.0,May,2023.0,2022-09-07,3168336
Gammell car sales,Limerick,Nissan,Qashqai,2014.0,118873.0, 5 hours ago,14400.0,Manual,1.5,Mpv,Diesel,4.0,62.0,2.0,Grey,180.0,March,2024.0,2022-09-07,3168338
Monaghan &amp; sons ltd.,Galway,Hyundai,Tucson,2016.0,140065.0, 7 days ago,18950.0,Manual,1.7,Suv,Diesel,5.0,53.0,2.0,Blue,200.0,March,2024.0,2022-09-07,3168340
Monaghan &amp; sons ltd.,Galway,Seat,Ibiza,2013.0,164579.0, 6 days ago,8950.0,Manual,1.2,Hatchback,Diesel,4.0,62.0,2.0,Grey,190.0,November,2023.0,2022-09-07,3168342
Avon motors,Wicklow,Suzuki,Swift,2017.0,53607.0, 9 days ago,13450.0,Manual,1.2,Hatchback,Petrol,5.0,55.0,1.0,Black,180.0,October,2023.0,2022-09-07,3168343
Monaghan &amp; sons ltd.,Galway,Skoda,Octavia,2019.0,30933.0, 1 day ago,22450.0,Manual,1.0,Estate,Petrol,4.0,49.0,1.0,Blue,190.0,March,2023.0,2022-09-07,3168346
Gammell car sales,Limerick,Ford,Focus,2016.0,145654.0, 4 days ago,15900.0,Manual,1.5,Hatchback,Diesel,5.0,62.0,2.0,Black,180.0,August,2023.0,2022-09-07,3168347
D canny garage,Cork,Ford,Focus,2015.0,112425.0, 2 days ago,14450.0,Manual,1.0,Hatchback,Petrol,5.0,51.0,2.0,Blue,190.0,July,2023.0,2022-09-07,3168348
Windsor motormall galway,Galway,Toyota,Aqua,2017.0,107175.0, 8 days ago,12995.0,Automatic,1.5,Hatchback,Petrol hybrid,5.0,NaN,1.0,Silver,NaN,None,NaN,2022-09-07,3168349
Windsor airside renault &amp; dacia,Dublin,Ford,Fiesta,2014.0,78230.0, 8 days ago,10495.0,Manual,1.2,Hatchback,Petrol,4.0,45.0,2.0,Red,200.0,November,2022.0,2022-09-07,3168350
Herron auto,Donegal,Opel,Mokka,2022.0,10499.0, 9 days ago,28900.0,Manual,1.5,Suv,Diesel,4.0,53.0,1.0,Red,NaN,January,2026.0,2022-09-07,3168351
Herron auto,Donegal,Opel,Mokka,2022.0,6999.0, 9 days ago,31500.0,Manual,1.2,Suv,Petrol,4.0,42.0,1.0,Red,NaN,March,2026.0,2022-09-07,3168352
Herron auto,Donegal,Kia,Stonic,2022.0,3498.0, 9 days ago,24400.0,Manual,1.0,Estate,Petrol,5.0,43.0,1.0,Red,NaN,January,2026.0,2022-09-07,3168353
Gerry cumiskey ltd,Louth,Volkswagen,T-Roc,2022.0,14.0, 8 days ago,NaN,Manual,2.0,Suv,Diesel,5.0,50.0,NaN,Blue,NaN,None,NaN,2022-09-07,3168355
"Bolands wexford ford, volvo &amp; hyundai",Wexford,Hyundai,i10,2017.0,103263.0, 6 hours ago,10995.0,Manual,1.0,Hatchback,Petrol,4.0,50.0,2.0,Blue,NaN,June,2023.0,2022-09-07,3168356
"Spirit seat, cupra &amp; premium",Dublin,Bmw,4 Series,2016.0,90998.0, 5 days ago,34950.0,Automatic,2.0,Convertible,Diesel,2.0,53.0,2.0,Black,NaN,May,2024.0,2022-09-07,3168357
John kelly waterford,Waterford,Opel,Corsa,2022.0,1.0, 8 days ago,24050.0,Manual,1.2,Hatchback,Petrol,4.0,52.0,NaN,White,190.0,June,2026.0,2022-09-07,3168358
Audi ballina,Mayo,Audi,A3,2017.0,87383.0, 8 days ago,22850.0,Manual,1.6,Estate,Diesel,2.0,60.0,1.0,Grey,190.0,January,2023.0,2022-09-07,3168359
Audi ballina,Mayo,Audi,A3,2017.0,103810.0, 8 days ago,22850.0,Manual,1.6,Saloon,Diesel,4.0,62.0,1.0,Black,180.0,April,2023.0,2022-09-07,3168360
Audi ballina,Mayo,Audi,A4,2017.0,111239.0, 7 days ago,24950.0,Manual,2.0,Saloon,Diesel,4.0,59.0,3.0,Black,200.0,October,2023.0,2022-09-07,3168361
Audi ballina,Mayo,Audi,A3,2018.0,94540.0, 8 days ago,24900.0,Manual,1.6,Hatchback,Diesel,4.0,60.0,2.0,Black,190.0,July,2022.0,2022-09-07,3168362
Audi ballina,Mayo,Audi,A6,2019.0,69742.0, 8 days ago,40950.0,Automatic,2.0,Saloon,Diesel,4.0,53.0,2.0,Black,200.0,March,2023.0,2022-09-07,3168363
