dealer,county,make,model,vehicle_year,mileage,last_updated,price,transmission,engine,body,fuel,doors,mpg,owners,color,tax,nct_month,nct_year,download_date,page_id
Imperial motors,Meath,Peugeot,5008,2013.0,216579.0, 1 month ago,9750.0,Manual,1.6,Mpv,Diesel,5.0,45.0,1.0,Black,280.0,October,2023.0,2022-09-01,3133902
Bright ford bray (fitzpatricks bray),Wicklow,Ford,Kuga,2021.0,13500.0, 1 month ago,37950.0,Manual,1.5,Mpv,Diesel,4.0,50.0,1.0,Blue,210.0,July,2025.0,2022-09-01,3133904
Al hayes skoda,Clare,Skoda,Kodiaq,2020.0,56327.0, 1 month ago,42500.0,Automatic,2.0,Suv,Diesel,4.0,47.0,NaN,Blue,280.0,February,2024.0,2022-09-01,3133905
Apex motors,Meath,Hyundai,i30,2015.0,123605.0, 1 day ago,11949.0,Manual,1.6,Hatchback,Diesel,5.0,65.0,1.0,Black,180.0,May,2024.0,2022-09-01,3133907
Apex motors,Meath,Toyota,Avensis,2016.0,141560.0, 1 day ago,13749.0,Manual,1.6,Saloon,Diesel,4.0,56.0,3.0,White,190.0,May,2024.0,2022-09-01,3133908
Weirs motors,Dublin,Bmw,X1,2015.0,79312.0, 1 hour ago,18900.0,Manual,2.0,Estate,Diesel,4.0,48.0,NaN,Silver,270.0,May,2023.0,2022-09-01,3133910
Monasterevin motors,Kildare,Renault,Captur,2020.0,37981.0, 7 hours ago,22888.0,Manual,1.0,Hatchback,Petrol,5.0,46.0,2.0,Blue,200.0,January,2024.0,2022-09-01,3133912
Dh darren hayes motors ltd - trading as dh westlink ltd,Carlow,Seat,Alhambra,2017.0,79184.0, 3 hours ago,32445.0,Manual,2.0,Mpv,Diesel,5.0,46.0,1.0,Grey,280.0,April,2023.0,2022-09-01,3133914
Flack brothers ltd,Monaghan,Peugeot,3008,2020.0,54400.0, 12 days ago,33450.0,Manual,1.5,Mpv,Diesel,4.0,59.0,1.0,Black,190.0,January,2024.0,2022-09-01,3133917
Imotors,Donegal,Nissan,Qashqai,2019.0,53200.0, 13 days ago,18700.0,Manual,1.5,Van,Diesel,4.0,62.0,1.0,Grey,120.0,None,NaN,2022-09-01,3133981
Kelly&#039;s garage ltd,Dublin,Lexus,CT 200 h,2011.0,201326.0, 2 hours ago,10950.0,Automatic,1.8,Hatchback,Petrol hybrid,5.0,57.0,1.0,Red,180.0,July,2022.0,2022-09-01,3133982
Michael barrable motors,Dublin,Opel,Astra,2016.0,118611.0, 6 hours ago,11950.0,Manual,1.6,Hatchback,Diesel,5.0,64.0,2.0,Silver,180.0,February,2024.0,2022-09-01,3133984
O&#039;brien motors limited,Dublin,Volkswagen,Caddy Maxi,2019.0,90000.0, 2 hours ago,15400.0,Manual,2.0,Van,Diesel,6.0,50.0,1.0,White,333.0,July,2023.0,2022-09-01,3133985
Bluegate car store by frank keane,Dublin,Mercedes-benz,C Class,2016.0,110950.0, 38 minutes ago,23995.0,Automatic,2.1,Estate,Diesel,5.0,64.0,2.0,Silver,180.0,January,2023.0,2022-09-01,3133989
Michael barrable motors,Dublin,Honda,CR-V,2017.0,141633.0, 6 hours ago,24950.0,Manual,1.6,Estate,Diesel,5.0,53.0,1.0,Blue,200.0,May,2023.0,2022-09-01,3133993
Dan dooley ford  (knocklong),Limerick,Ford,Puma,2022.0,25.0, 1 month ago,32750.0,Manual,1.0,Mpv,Petrol hybrid,4.0,56.0,1.0,Wine,200.0,March,2026.0,2022-09-01,3133997
Autovision motor company,Dublin,Audi,A3,2018.0,141266.0, 6 hours ago,22995.0,Manual,2.0,Hatchback,Diesel,5.0,49.0,1.0,Black,200.0,None,NaN,2022-09-01,3133999
Colm cosgrave cars,Mayo,Renault,Fluence,2014.0,118451.0, 1 hour ago,9950.0,Manual,1.5,Saloon,Diesel,4.0,52.0,3.0,Brown,200.0,November,2022.0,2022-09-01,3134001
Newcastle west autos,Limerick,Skoda,Octavia,2016.0,144000.0, 3 hours ago,14500.0,Manual,1.6,Hatchback,Diesel,4.0,57.0,2.0,Silver,180.0,May,2022.0,2022-09-01,3134002
Autovision motor company,Dublin,Skoda,Superb,2017.0,138847.0, 1 day ago,22995.0,Automatic,2.0,Hatchback,Diesel,5.0,52.0,1.0,Grey,200.0,None,NaN,2022-09-01,3134003
David quigley autos,Wexford,Hyundai,i10,2021.0,23000.0, 9 days ago,16975.0,Automatic,1.0,Hatchback,Petrol,5.0,42.0,2.0,White,200.0,July,2025.0,2022-09-01,3134004
Autovision motor company,Dublin,Ford,Mondeo,2018.0,147185.0, 4 hours ago,21995.0,Automatic,2.0,Saloon,Petrol hybrid,4.0,49.0,1.0,Grey,190.0,None,NaN,2022-09-01,3134005
O&#039;callaghans motors,Cork,Peugeot,508,2013.0,199500.0, 1 month ago,9950.0,Manual,1.6,Saloon,Diesel,4.0,51.0,3.0,Blue,NaN,May,2023.0,2022-09-01,3134007
O&#039;callaghans motors,Cork,Toyota,Corolla,2015.0,158000.0, 1 month ago,13950.0,Manual,1.4,Saloon,Diesel,4.0,57.0,1.0,Red,180.0,March,2022.0,2022-09-01,3134008
O&#039;callaghans motors,Cork,Toyota,Yaris,2019.0,62000.0, 1 month ago,15950.0,Manual,1.0,Hatchback,Petrol,4.0,50.0,1.0,Red,180.0,July,2023.0,2022-09-01,3134010
O&#039;callaghans motors,Cork,Ford,Ecosport,2016.0,41800.0, 1 month ago,16950.0,Automatic,1.5,Hatchback,Petrol,4.0,37.0,2.0,Silver,NaN,November,2022.0,2022-09-01,3134011
Brian geary toyota,Limerick,Toyota,Aygo,2020.0,42380.0, 1 month ago,14950.0,Manual,1.0,Hatchback,Petrol,4.0,57.0,1.0,Grey,NaN,July,2024.0,2022-09-01,3134014
Cieran mcconnon car sales,Monaghan,Bmw,3 Series,2015.0,120920.0, 24 days ago,23999.0,Automatic,2.0,Saloon,Diesel,4.0,48.0,NaN,Black,270.0,May,2023.0,2022-09-01,3134016
Adrian quinn car sales,Galway,Bmw,5 Series,2022.0,160.0, 27 days ago,NaN,Automatic,2.0,Saloon,Diesel,4.0,44.0,NaN,Grey,200.0,July,2026.0,2022-09-01,3134023
Gk motors,Dublin,Peugeot,3008,2010.0,215000.0, 1 hour ago,5999.0,Manual,1.6,Mpv,Diesel,5.0,46.0,3.0,Red,280.0,October,2022.0,2022-09-01,3134024
Eoin reynolds cars ltd,Wexford,Nissan,Qashqai,2017.0,101000.0, 2 days ago,20995.0,Manual,1.5,Hatchback,Diesel,5.0,62.0,1.0,Grey,180.0,March,2023.0,2022-09-01,3134026
Kellehers of macroom,Cork,Ford,Focus,2018.0,47000.0, 6 days ago,20500.0,Manual,1.5,Hatchback,Diesel,5.0,62.0,1.0,Grey,180.0,July,2022.0,2022-09-01,3134032
Bill griffin motors,Dublin,Volkswagen,Passat,2019.0,182363.0, 7 hours ago,19700.0,Manual,2.0,Saloon,Diesel,4.0,57.0,1.0,Grey,190.0,March,2023.0,2022-09-01,3134034
Bill griffin motors,Dublin,Skoda,Fabia,2018.0,148284.0, 15 hours ago,11700.0,Manual,1.0,Estate,Petrol,5.0,48.0,1.0,Red,NaN,None,NaN,2022-09-01,3134038
O&#039;sullivan and hansbury,Clare,Citroen,DS,2019.0,61639.0, 2 hours ago,34999.0,Manual,1.5,Mpv,Diesel,4.0,NaN,1.0,Grey,190.0,July,2023.0,2022-09-01,3134039
Martin barrett car sales,Waterford,Bmw,X5,2018.0,79000.0, 4 hours ago,53950.0,Automatic,2.0,Estate,Diesel,4.0,44.0,2.0,Black,280.0,April,2022.0,2022-09-01,3134040
Martin barrett car sales,Waterford,Mazda,CX-3,2017.0,100000.0, 3 hours ago,15950.0,Manual,1.5,Estate,Diesel,4.0,59.0,1.0,Blue,190.0,February,2023.0,2022-09-01,3134042
Martin barrett car sales,Waterford,Volkswagen,T-Roc,2019.0,30000.0, 2 hours ago,26950.0,Manual,1.6,Estate,Diesel,5.0,55.0,1.0,Blue,200.0,April,2023.0,2022-09-01,3134045
Bill griffin motors,Dublin,Bmw,3 Series,2017.0,151277.0, 2 hours ago,23900.0,Automatic,2.0,Saloon,Petrol plug-in hybrid,4.0,149.0,1.0,Black,170.0,June,2024.0,2022-09-01,3134049
Navan car sales,Meath,Volkswagen,Caddy,2018.0,172199.0, 23 hours ago,14250.0,Manual,2.0,Van,Diesel,4.0,49.0,1.0,Silver,333.0,None,NaN,2022-09-01,3134050
Naas road autos,Dublin,Mercedes-benz,C Class,2014.0,180000.0, 16 days ago,14950.0,Manual,2.1,Saloon,Diesel,4.0,49.0,2.0,Silver,280.0,March,2024.0,2022-09-01,3134051
East coast cars louth,Louth,Volkswagen,Polo,2011.0,90459.0, 2 hours ago,8950.0,Automatic,1.2,Hatchback,Petrol,5.0,NaN,1.0,Red,NaN,August,2023.0,2022-09-01,3134053
Private,Limerick,Hyundai,ix35,2014.0,94600.0, 25 days ago,12350.0,Manual,1.7,Suv,Diesel,5.0,NaN,1.0,White,NaN,March,2024.0,2022-09-01,3134055
Bill griffin motors,Dublin,Bmw,3 Series,2017.0,151277.0, 1 day ago,23900.0,Automatic,2.0,Saloon,Petrol hybrid,4.0,112.0,1.0,Black,170.0,June,2024.0,2022-09-01,3134057
Naas nissan,Kildare,Renault,Megane,2020.0,21200.0, 30 days ago,23945.0,Manual,1.3,Estate,Petrol,5.0,42.0,2.0,White,270.0,January,2024.0,2022-09-01,3134059
Bill griffin motors,Dublin,Renault,Kadjar,2016.0,137920.0, 6 hours ago,15900.0,Manual,1.5,Suv,Diesel,5.0,62.0,3.0,Silver,NaN,June,2024.0,2022-09-01,3134060
Windsor airside nissan &amp; peugeot,Dublin,Audi,A1,2019.0,41998.0, 1 month ago,25995.0,Manual,1.0,Hatchback,Petrol,5.0,48.0,1.0,Red,NaN,August,2023.0,2022-09-01,3134064
Windsor airside nissan &amp; peugeot,Dublin,Kia,Stonic,2020.0,37235.0, 19 days ago,21495.0,Manual,1.0,Estate,Petrol,5.0,43.0,1.0,Grey,NaN,January,2024.0,2022-09-01,3134065
Windsor airside nissan &amp; peugeot,Dublin,Ford,Ecosport,2017.0,50499.0, 1 month ago,17995.0,Manual,1.5,Suv,Diesel,4.0,53.0,3.0,Black,NaN,January,2023.0,2022-09-01,3134067
Windsor airside nissan &amp; peugeot,Dublin,Skoda,Octavia,2019.0,28998.0, 1 month ago,22995.0,Manual,1.0,Estate,Petrol,4.0,49.0,1.0,Black,190.0,June,2023.0,2022-09-01,3134068
Windsor airside nissan &amp; peugeot,Dublin,Mercedes-benz,A Class,2014.0,115999.0, 1 month ago,17495.0,Automatic,1.5,Hatchback,Diesel,5.0,62.0,4.0,Grey,190.0,February,2023.0,2022-09-01,3134070
Windsor airside nissan &amp; peugeot,Dublin,Nissan,X-Trail,2015.0,117998.0, 1 month ago,19995.0,Manual,1.6,Suv,Diesel,4.0,48.0,1.0,Black,NaN,December,2021.0,2022-09-01,3134072
Windsor motormall galway,Galway,Nissan,Qashqai,2020.0,55037.0, 6 days ago,32495.0,Automatic,1.5,Mpv,Diesel,4.0,55.0,1.0,Grey,190.0,July,2024.0,2022-09-01,3134075
Windsor opel  exit 7 m50,Dublin,Opel,Grandland X,2022.0,3139.0, 8 days ago,38845.0,Automatic,1.2,Mpv,Petrol,4.0,37.0,1.0,White,NaN,April,2026.0,2022-09-01,3134076
Mullingar autos ltd,Westmeath,Volkswagen,Tiguan,2019.0,56128.0, 16 days ago,38450.0,Manual,2.0,Suv,Diesel,5.0,49.0,1.0,White,270.0,June,2023.0,2022-09-01,3134085
Pilsen auto ltd,Dublin,Volkswagen,Tiguan,2020.0,45999.0, 1 month ago,44950.0,Automatic,2.0,Suv,Diesel,5.0,49.0,1.0,Grey,280.0,January,2024.0,2022-09-01,3134087
Audi naas,Kildare,Audi,A1,2021.0,17849.0, 1 month ago,30950.0,Manual,1.0,Hatchback,Petrol,5.0,44.0,1.0,Grey,NaN,July,2025.0,2022-09-01,3134089
Dennehy motors,Limerick,Dacia,Duster,2019.0,56650.0, 2 days ago,19495.0,Manual,1.5,Suv,Diesel,4.0,53.0,1.0,Blue,270.0,March,2023.0,2022-09-01,3134090
Windsor clonee nissan &amp; peugeot,Dublin,Nissan,Juke,2020.0,43154.0, 20 days ago,25495.0,Manual,1.0,Hatchback,Petrol,5.0,39.0,1.0,Red,NaN,January,2024.0,2022-09-01,3134093
Windsor clonee nissan &amp; peugeot,Dublin,Ford,C-Max,2015.0,97443.0, 5 hours ago,14995.0,Automatic,2.0,Mpv,Diesel,5.0,42.0,1.0,Blue,NaN,June,2023.0,2022-09-01,3134094
Kelly&#039;s garage ltd,Dublin,Lexus,CT 200 h,2013.0,132552.0, 7 hours ago,14950.0,Automatic,1.8,Hatchback,Petrol hybrid,5.0,NaN,NaN,White,NaN,None,NaN,2022-09-01,3134097
Cabra cars (kingscourt),Cavan,Nissan,Qashqai,2019.0,50998.0, 6 days ago,24450.0,Manual,1.5,Suv,Diesel,5.0,NaN,1.0,Blue,190.0,None,NaN,2022-09-01,3134099
Cabra cars (kingscourt),Cavan,Nissan,Qashqai,2019.0,50998.0, 6 days ago,26900.0,Manual,1.5,Suv,Diesel,5.0,NaN,1.0,Silver,190.0,None,NaN,2022-09-01,3134102
Cabra cars (kingscourt),Cavan,Nissan,Qashqai,2019.0,45999.0, 9 days ago,26900.0,Manual,1.5,Mpv,Diesel,4.0,62.0,1.0,Black,190.0,June,2023.0,2022-09-01,3134103
Bolands waterford,Waterford,Audi,Q5,2020.0,48339.0, 9 days ago,53975.0,Automatic,2.0,Suv,Diesel,4.0,43.0,2.0,Grey,NaN,January,2024.0,2022-09-01,3134104
John kelly waterford,Waterford,Opel,Movano,2021.0,25509.0, 27 days ago,25200.0,Manual,2.3,Van,Diesel,5.0,NaN,2.0,White,NaN,None,NaN,2022-09-01,3134105
Menapia motors (renault &amp; dacia),Wexford,Dacia,Sandero Stepway,2018.0,45687.0, 9 hours ago,13595.0,Manual,0.0,Hatchback,Petrol,4.0,43.0,2.0,White,NaN,August,2022.0,2022-09-01,3134107
Bradys (dublin) limited,Dublin,Seat,Ibiza,2020.0,22099.0, 28 days ago,22950.0,Automatic,1.0,Hatchback,Petrol,5.0,48.0,1.0,Red,NaN,June,2024.0,2022-09-01,3134109
Audi centre ltd.,Dublin,Audi,Q2,2019.0,36103.0, 5 days ago,31999.0,Automatic,1.0,Suv,Petrol,4.0,44.0,1.0,White,NaN,July,2023.0,2022-09-01,3134114
Audi centre ltd.,Dublin,Audi,A5,2019.0,46542.0, 9 hours ago,43999.0,Automatic,2.0,Coupe,Diesel,2.0,52.0,1.0,Blue,NaN,July,2023.0,2022-09-01,3134115
Audi centre ltd.,Dublin,Audi,A4,2018.0,64106.0, 6 days ago,28999.0,Manual,2.0,Saloon,Diesel,4.0,59.0,2.0,Grey,190.0,August,2022.0,2022-09-01,3134116
Audi centre ltd.,Dublin,Audi,Q2,2017.0,37961.0, 2 days ago,27999.0,Manual,1.6,Suv,Diesel,4.0,53.0,2.0,Grey,NaN,April,2023.0,2022-09-01,3134117
Audi centre ltd.,Dublin,Audi,A3,2018.0,39998.0, 5 days ago,25999.0,Manual,1.6,Hatchback,Diesel,4.0,60.0,2.0,Black,190.0,July,2022.0,2022-09-01,3134118
Audi centre ltd.,Dublin,Audi,A3,2022.0,2000.0, 5 days ago,41999.0,Manual,1.0,Hatchback,Petrol,4.0,41.0,1.0,White,NaN,June,2026.0,2022-09-01,3134120
Morrissey motors,Kilkenny,Peugeot,3008,2018.0,164498.0, 1 month ago,24500.0,Manual,1.6,Mpv,Diesel,4.0,56.0,1.0,Grey,190.0,January,2024.0,2022-09-01,3134121
Drogheda car sales ltd,Louth,Peugeot,5008,2018.0,85151.0, 1 day ago,NaN,Manual,1.6,Mpv,Diesel,NaN,53.0,1.0,Black,NaN,June,2022.0,2022-09-01,3134133
Annesley williams ltd,Dublin,Skoda,Karoq,2020.0,34998.0, 1 month ago,28950.0,Manual,1.0,Estate,Petrol,4.0,46.0,1.0,Blue,NaN,January,2024.0,2022-09-01,3134134
Kearys belgard,Dublin,Mercedes-benz,GLC Class,2021.0,9974.0, 1 month ago,69990.0,Automatic,2.0,Suv,Diesel,5.0,41.0,1.0,Grey,NaN,November,2025.0,2022-09-01,3134135
Kearys renault &amp; dacia midleton,Cork,Renault,Kadjar,2020.0,18663.0, 28 days ago,29400.0,Manual,1.5,Suv,Diesel,5.0,52.0,1.0,Black,NaN,July,2024.0,2022-09-01,3134137
Kearys renault &amp; dacia midleton,Cork,Renault,Kadjar,2020.0,26246.0, 28 days ago,31490.0,Manual,1.5,Suv,Diesel,5.0,52.0,1.0,Grey,NaN,January,2024.0,2022-09-01,3134138
Kearys renault &amp; dacia midleton,Cork,Renault,Clio,2019.0,38843.0, 28 days ago,15990.0,Manual,0.0,Hatchback,Petrol,4.0,47.0,1.0,Blue,NaN,February,2023.0,2022-09-01,3134139
Kearys renault &amp; dacia midleton,Cork,Renault,Clio,2019.0,55224.0, 28 days ago,15990.0,Manual,0.0,Hatchback,Petrol,4.0,47.0,1.0,Red,NaN,January,2023.0,2022-09-01,3134140
Sarsfield motor company,Dublin,Land,ROVER Range Rover,2020.0,33796.0, 3 hours ago,99999.0,Automatic,2.0,Suv,Petrol plug-in hybrid,5.0,NaN,1.0,Grey,333.0,None,NaN,2022-09-01,3134143
Kearys renault &amp; dacia midleton,Cork,Dacia,Duster,2019.0,49846.0, 28 days ago,20990.0,Manual,1.5,Suv,Diesel,4.0,56.0,1.0,White,270.0,July,2023.0,2022-09-01,3134144
H &amp; h motors ltd,Waterford,Dacia,Duster,2019.0,78986.0, 8 days ago,19995.0,Manual,1.3,Suv,Petrol,5.0,39.0,1.0,Orange,270.0,July,2023.0,2022-09-01,3134148
Joe norris motors,Meath,Nissan,X-Trail,2018.0,85198.0, 28 days ago,30995.0,Manual,1.6,Suv,Diesel,4.0,48.0,2.0,Grey,NaN,July,2024.0,2022-09-01,3134150
Frank keane volkswagen deansgrange,Dublin,Volkswagen,Tiguan Allspace,2019.0,76955.0, 27 days ago,41995.0,Automatic,2.0,Suv,Diesel,5.0,46.0,1.0,Black,NaN,February,2023.0,2022-09-01,3134153
Linders finglas,Dublin,Citroen,C3,2018.0,57308.0, 14 days ago,14950.0,Manual,1.2,Hatchback,Petrol,5.0,50.0,2.0,Grey,NaN,March,2022.0,2022-09-01,3134156
Hinchy&#039;s garryspillane,Limerick,Kia,Sportage,2020.0,23217.0, 22 days ago,32400.0,Manual,1.6,Suv,Diesel,5.0,49.0,1.0,Grey,200.0,May,2024.0,2022-09-01,3134161
Johnson &amp; perrott  honda peugeot seat,Cork,Peugeot,5008,2019.0,52000.0, 1 day ago,35900.0,Manual,1.2,Mpv,Petrol,4.0,44.0,1.0,Grey,NaN,July,2023.0,2022-09-01,3134164
Windsor motormall,Dublin,Renault,Captur,2017.0,116400.0, 1 month ago,15495.0,Manual,1.5,Hatchback,Diesel,4.0,65.0,3.0,Black,NaN,January,2023.0,2022-09-01,3134167
Windsor motormall,Dublin,Skoda,Superb,2019.0,41648.0, 1 day ago,34995.0,Automatic,2.0,Estate,Diesel,4.0,55.0,1.0,Blue,200.0,May,2023.0,2022-09-01,3134168
Windsor motormall,Dublin,Nissan,Qashqai,2020.0,30606.0, 6 days ago,30995.0,Manual,1.3,Mpv,Petrol,4.0,41.0,1.0,Black,270.0,January,2024.0,2022-09-01,3134169
Windsor motormall,Dublin,Nissan,Micra,2020.0,52092.0, 8 days ago,18495.0,Manual,1.0,Hatchback,Petrol,4.0,44.0,1.0,Orange,280.0,June,2024.0,2022-09-01,3134170
Windsor motormall,Dublin,Honda,HR-V,2018.0,43061.0, 17 days ago,21995.0,Manual,1.5,Suv,Petrol,5.0,41.0,1.0,White,NaN,March,2022.0,2022-09-01,3134171
Cardian,Limerick,Opel,Astra,2017.0,63998.0, 19 hours ago,15950.0,Manual,1.6,Hatchback,Diesel,5.0,64.0,1.0,Grey,180.0,March,2023.0,2022-09-01,3134175
Connolly volkswagen letterkenny,Donegal,Volkswagen,T-Cross,2022.0,14.0, 1 month ago,31122.0,Manual,1.0,Suv,Petrol,5.0,NaN,NaN,White,NaN,None,NaN,2022-09-01,3134177
Connolly volkswagen letterkenny,Donegal,Volkswagen,Golf,2022.0,1499.0, 6 days ago,42169.0,Manual,2.0,Estate,Diesel,5.0,NaN,1.0,White,NaN,None,NaN,2022-09-01,3134178
Spirit skoda,Dublin,Skoda,Karoq,2021.0,16785.0, 1 month ago,35950.0,Automatic,1.6,Estate,Diesel,4.0,55.0,2.0,Blue,NaN,January,2025.0,2022-09-01,3134179
Trinity skoda,Wicklow,Kia,Sorento,2019.0,68330.0, 1 day ago,44950.0,Automatic,2.2,Suv,Diesel,5.0,38.0,2.0,Blue,NaN,June,2023.0,2022-09-01,3134181
The car centre galway,Galway,Ford,Ranger,2021.0,32692.0, 1 month ago,48995.0,Automatic,2.0,Mpv,Diesel,4.0,26.0,2.0,Orange,NaN,None,NaN,2022-09-01,3134184
Optimum motors,Carlow,Hyundai,i30,2014.0,169209.0, 1 month ago,10950.0,Manual,1.6,Hatchback,Diesel,5.0,64.0,2.0,Blue,180.0,March,2024.0,2022-09-01,3134185
Bluegate car store by frank keane,Dublin,Volkswagen,Tiguan,2018.0,153356.0, 5 hours ago,25995.0,Manual,2.0,Suv,Diesel,5.0,50.0,1.0,Grey,270.0,April,2024.0,2022-09-01,3134187
Dan dooley ford  (knocklong),Limerick,Peugeot,Boxer,2017.0,75638.0, 1 month ago,26750.0,Manual,2.2,Van,Diesel,2.0,NaN,1.0,White,333.0,August,2023.0,2022-09-01,3134189
Moriarty&#039;s central car sales,Kerry,Toyota,Corolla,2016.0,142000.0, 14 hours ago,15950.0,Manual,1.4,Saloon,Diesel,4.0,57.0,2.0,Silver,190.0,October,2024.0,2022-09-01,3134191
Derek considine car sales,Clare,Hyundai,Tucson,2017.0,67727.0, 1 day ago,19950.0,Manual,1.7,Estate,Diesel,5.0,51.0,1.0,Black,200.0,None,NaN,2022-09-01,3134198
Kylemore cars,Dublin,Volkswagen,Crafter,2020.0,58995.0, 1 month ago,36450.0,Manual,2.0,Van,Diesel,5.0,33.0,1.0,White,333.0,None,NaN,2022-09-01,3134199
Kylemore cars,Dublin,Volkswagen,Crafter,2020.0,69764.0, 1 month ago,35950.0,Manual,2.0,Van,Diesel,5.0,33.0,1.0,White,333.0,None,NaN,2022-09-01,3134200
Derek considine car sales,Clare,Toyota,Avensis,2015.0,202282.0, 22 hours ago,13500.0,Manual,2.0,Saloon,Diesel,4.0,52.0,1.0,Grey,200.0,May,2023.0,2022-09-01,3134202
Derek considine car sales,Clare,Volkswagen,Golf,2015.0,216779.0, 1 day ago,13950.0,Manual,2.0,Hatchback,Diesel,5.0,57.0,1.0,Grey,190.0,October,2023.0,2022-09-01,3134206
Jonathanobriencars.ie,Cork,Lexus,IS 300 h,2016.0,141621.0, 1 day ago,22750.0,Cvt,2.5,Saloon,Petrol hybrid,4.0,55.0,1.0,Black,190.0,September,2022.0,2022-09-01,3134207
Jk autos,Kildare,Mercedes-benz,E Class,2018.0,185906.0, 7 days ago,27900.0,Automatic,2.0,Saloon,Diesel,4.0,60.0,1.0,Black,190.0,None,NaN,2022-09-01,3134208
Mccabes ardee,Louth,Mitsubishi,Outlander,2018.0,135466.0, 1 month ago,27500.0,Automatic,2.4,Estate,Hybrid,5.0,131.0,1.0,White,NaN,None,NaN,2022-09-01,3134213
Derek considine car sales,Clare,Ford,Focus,2015.0,162029.0, 1 day ago,13500.0,Manual,1.5,Hatchback,Diesel,5.0,62.0,1.0,Black,180.0,None,NaN,2022-09-01,3134215
Derek considine car sales,Clare,Peugeot,Partner,2016.0,209066.0, 2 days ago,9950.0,Manual,1.6,Van,Diesel,NaN,56.0,2.0,White,NaN,None,NaN,2022-09-01,3134218
Jonathanobriencars.ie,Cork,Mercedes-benz,E Class,2013.0,102997.0, 1 month ago,16750.0,Automatic,2.1,Saloon,Diesel,4.0,44.0,2.0,Silver,200.0,May,2023.0,2022-09-01,3134219
Marble city motors,Kilkenny,Citroen,Grand C4 Picasso,2015.0,183663.0, 4 hours ago,14995.0,Manual,2.0,Mpv,Diesel,5.0,56.0,2.0,Red,190.0,June,2022.0,2022-09-01,3134221
Quinn motors,Kilkenny,Nissan,Qashqai,2014.0,249412.0, 1 hour ago,8950.0,Manual,1.5,Van,Diesel,4.0,62.0,2.0,White,333.0,None,NaN,2022-09-01,3134222
Lewis motors,Dublin,Bmw,1 Series,2021.0,16900.0, 5 hours ago,57950.0,Automatic,2.0,Hatchback,Petrol,4.0,35.0,1.0,White,420.0,June,2025.0,2022-09-01,3134223
Allenview motor company,Kildare,Bmw,5 Series,2014.0,218350.0, 4 days ago,17950.0,Automatic,2.0,Saloon,Diesel,4.0,46.0,1.0,White,280.0,January,2024.0,2022-09-01,3134224
Keith lenihan motors,Dublin,Nissan,Pulsar,2015.0,113645.0, 2 days ago,11495.0,Manual,1.5,Hatchback,Diesel,4.0,65.0,2.0,Black,180.0,May,2023.0,2022-09-01,3134228
Dan dooley ford  (knocklong),Limerick,Ford,Transit Connect,2018.0,107000.0, 1 month ago,19950.0,Manual,1.5,Van,Diesel,3.0,49.0,1.0,White,333.0,None,NaN,2022-09-01,3134229
Navan car sales,Meath,Bmw,5 Series,2016.0,89000.0, 17 days ago,28995.0,Automatic,2.3,Saloon,Petrol,4.0,NaN,1.0,White,200.0,None,NaN,2022-09-01,3134230
Derek considine car sales,Clare,Vauxhall,Vivaro,2017.0,181396.0, 2 days ago,14950.0,Manual,1.6,Van,Diesel,NaN,NaN,1.0,Black,333.0,None,NaN,2022-09-01,3134231
Tk car sales,Galway,Mitsubishi,Outlander,2016.0,162543.0, 20 days ago,23950.0,Automatic,2.3,Mpv,Diesel,5.0,41.0,2.0,Grey,400.0,June,2024.0,2022-09-01,3134232
Springhill motors,Louth,Mercedes-benz,E Class,2016.0,14899.0, 5 days ago,32950.0,Automatic,2.1,Convertible,Diesel,2.0,46.0,2.0,White,270.0,July,2024.0,2022-09-01,3134236
Olympic cars ltd,Kildare,Toyota,Landcruiser,2012.0,169221.0, 11 days ago,26449.0,Automatic,3.0,Suv,Diesel,5.0,29.0,NaN,White,333.0,December,2022.0,2022-09-01,3134237
Derek considine car sales,Clare,Peugeot,Partner,2017.0,143474.0, 2 days ago,10950.0,Manual,1.6,Van,Diesel,NaN,45.0,1.0,White,333.0,None,NaN,2022-09-01,3134240
Corrigan cars,Carlow,Volkswagen,Polo,2015.0,66214.0, 4 hours ago,13949.0,Automatic,1.2,Hatchback,Petrol,5.0,60.0,1.0,Black,190.0,July,2024.0,2022-09-01,3134241
Own your classic car,Donegal,Humber,Sceptre,1963.0,21780.0, 1 hour ago,9995.0,Manual,1.6,Saloon,Petrol,4.0,NaN,NaN,Green,56.0,None,NaN,2022-09-01,3134242
The car crew,Dublin,Mercedes-benz,E Class,2016.0,77142.0, 1 hour ago,24750.0,Automatic,2.1,Saloon,Diesel,4.0,53.0,2.0,Blue,200.0,January,2024.0,2022-09-01,3134246
First choice autos,Dublin,Lexus,RX 450 h,2012.0,177027.0, 2 days ago,20950.0,Automatic,3.5,Estate,Petrol hybrid,5.0,37.0,1.0,Black,NaN,None,NaN,2022-09-01,3134248
Cartwright,Kerry,Kia,Rio,2011.0,245000.0, 4 hours ago,4950.0,Manual,1.5,Hatchback,Diesel,5.0,52.0,2.0,Silver,200.0,June,2022.0,2022-09-01,3134254
Derek considine car sales,Clare,Ford,Focus,2019.0,112875.0, 2 days ago,24500.0,Manual,1.5,Hatchback,Diesel,5.0,62.0,1.0,Blue,180.0,None,NaN,2022-09-01,3134257
