,id,make,model,true,predict,score,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,alpha_value,trainScore
16560,3168296,Audi,A1,9.449357272446683,9.322092773282867,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8792,3153054,Volkswagen,Golf,9.998797732340453,9.796577268989568,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
648,3088636,Audi,A3,9.305559638557117,9.313590706317326,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8804,3153076,Kia,Sportage,10.23458824535543,10.259053572371954,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15843,3167172,Toyota,Yaris,8.740336742730447,8.852027794166109,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3232,3104309,Seat,Ibiza,9.947504437952903,10.010372888115066,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15416,3166427,Ford,Focus,9.711115659888671,9.765682460413188,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
498,3087646,Ford,Transit Connect,9.811920359010637,9.649786930407581,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7535,3150100,Toyota,Landcruiser,10.461673747661957,11.016357726982427,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6695,3139314,Audi,A4,10.041029641554612,10.015268797953004,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9774,3155326,Toyota,Corolla,9.468851067127684,9.437526796027122,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3060,3103428,Volkswagen,Golf,9.90098442231801,9.666013135484668,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14236,3164457,Toyota,Avensis,9.846917201047734,9.840257655565217,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11315,3158733,Peugeot,308,9.099408811268901,9.114301503264201,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10406,3156666,Kia,Stonic,9.795345393916424,10.155943434661527,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13431,3162906,Mini,Hatch,8.60337088765729,8.922676357532847,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4923,3134059,Renault,Megane,10.08351481277671,9.988488659464661,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17271,3169445,Seat,Ateca,10.517320926376348,10.735984660702563,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16899,3168795,Volkswagen,Polo,9.53892443574839,9.457132197041147,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8426,3152162,Volkswagen,T-Roc,10.461673747661957,10.455023824384332,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14275,3164515,Volkswagen,Golf,10.340128278112742,10.309594053510315,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9272,3154202,Volkswagen,Transporter,9.996522418503318,9.9261781457605,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10015,3155812,Volkswagen,Touran,10.083723602839061,9.770243819731052,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9979,3155739,Toyota,Yaris,9.300638009956963,9.249129524960285,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8029,3151225,Hyundai,Kona,10.269865271936245,10.267701347715073,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7248,3140977,Ford,Kuga,10.584055950889214,10.532413522953082,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
94,3085009,Bmw,5 Series,10.776870783399007,10.561074444172325,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11073,3158016,Audi,A3,10.04107321548869,10.055181876318319,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2570,3100868,Mazda,CX-5,9.822548610030776,9.981110237910087,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12615,3161200,Peugeot,3008,10.079539496316487,10.06788175052283,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3011,3103210,Skoda,Octavia,9.680031452383618,9.58264513536875,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7621,3157641,Bmw,5 Series,8.691146498539675,8.797836059905643,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12691,3161344,Kia,Ceed,8.293799608846818,8.515824327568552,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10963,3157810,Mazda,CX-5,9.464982590349763,9.678658422951678,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5094,3134602,Renault,Captur,10.122221395361638,10.449119840739451,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
402,3086909,Volkswagen,Golf,10.124629101179664,10.128206561184621,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1775,3096300,Bmw,1 Series,9.543234787249512,9.610746269579623,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13757,3163506,Peugeot,308,9.898475010712584,9.898208483911338,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3964,3108268,Skoda,Octavia,9.612466578818832,9.672366490808374,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9439,3154580,Skoda,Octavia,9.345745008982385,9.37386050252256,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15594,3166779,Volvo,XC60,11.081373022098745,10.794540166242246,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7675,3150406,Volkswagen,Tiguan,9.949893925350283,9.97520213021672,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3941,3108140,Audi,A5,10.995914082117151,10.967538879791151,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7637,3150320,Volkswagen,Golf,10.021048341275273,10.135279370227146,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11444,3158978,Bmw,3 Series,9.878169744551839,9.98091391348162,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8866,3153203,Audi,Q3,9.595262578853017,9.644625767791128,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3997,3108667,Volkswagen,Touareg,9.851931065621725,9.891965307598952,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6285,3138090,Opel,Mokka,10.355995266977605,10.300230213202857,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4869,3133845,Volkswagen,Transporter,10.595383951194421,10.468665465726925,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8383,3152083,Volkswagen,Polo,9.975575628930383,9.870345906989034,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16856,3168732,Seat,Ibiza,9.468851067127684,9.498624802005756,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16431,3168103,Volkswagen,Tiguan,10.308785980087194,10.338785180958887,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3807,3107506,Bmw,X5,11.002016504398489,10.864098280875801,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11130,3158151,Nissan,Qashqai,9.99857043378282,9.68177236663527,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12793,3161603,Audi,A3,9.74090979777877,9.742199490301898,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10147,3156099,Bmw,3 Series,10.238172478583245,10.362541291730887,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6097,3137545,Ford,Focus,9.949893925350283,9.898567746067052,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4697,3133345,Kia,Rio,9.612466578818832,9.62645328794386,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8748,3152942,Hyundai,Kona,10.064542911536916,10.13341560538802,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13799,3163591,Audi,A4,10.461673747661957,10.436120548254275,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7542,3150115,Renault,Captur,9.429475901892854,9.614156636557054,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7898,3150969,Skoda,Karoq,10.220121446937677,10.178164616910346,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4149,3109335,Skoda,Fabia,9.578449693540579,9.681829430324633,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13189,3162367,Peugeot,2008,9.61547209118311,9.871122536316552,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15606,3166801,Volkswagen,T-Roc,10.461673747661957,10.47517293493418,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9174,3153944,Volkswagen,Transporter,10.558205706476292,10.677145796497351,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3936,3108109,Skoda,Karoq,10.238172478583245,10.129137133428136,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4575,3133008,Ford,Kuga,10.239781201782993,10.267271216415331,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15238,3166149,Citroen,Grand C4 Picasso,9.708080756193517,9.471926626087559,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8036,3151240,Bmw,3 Series,10.262908722142885,10.311787665930577,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1044,3091382,Honda,Civic,8.853093836138493,8.50877814193775,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4091,3109050,Mercedes-benz,C Class,8.698681067461614,9.009834852115604,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13617,3163272,Nissan,Qashqai,8.507142855562735,8.311166590285945,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5622,3136167,Volkswagen,Golf,9.543234787249512,9.495458608370523,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9424,3154529,Volkswagen,Golf,9.388486557359657,9.419313988014345,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6289,3138098,Hyundai,Kona,10.025705185260378,10.29226164534697,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10445,3156734,Hyundai,Tucson,10.620107089281216,10.688650509385099,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12183,3160443,Volkswagen,Tiguan,10.777914080311584,10.621471130630963,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2209,3098939,Land,ROVER Range Rover Evoque,10.505067539570582,10.270694584334146,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17525,3169829,Toyota,Prius,9.67721410821299,9.562359552116828,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10638,3157110,Kia,Sportage,10.360912399575003,10.340362169039645,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13978,3163971,Audi,A4,10.083723602839061,10.194348073931225,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13291,3162548,Skoda,Octavia,9.795289682058142,9.919953722478486,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14501,3164902,Hyundai,Tucson,10.043032079974024,10.088275635375526,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2959,3102964,Volkswagen,Golf,10.043032079974024,9.960279063242902,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4439,3111032,Nissan,Qashqai,9.90323752128092,9.809508542009146,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6431,3138521,Skoda,Kodiaq,10.308785980087194,10.50328808323007,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5857,3136883,Volvo,XC60,10.544024782823776,10.409542192221636,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15006,3165757,Volkswagen,Caddy,7.919356190660617,8.457149739070152,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
826,3089889,Bmw,3 Series,9.392245175273795,9.58227276882795,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14576,3165022,Toyota,Vitz,9.041921720351219,8.91979235735624,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
671,3088788,Bmw,4 Series,10.984427942293221,10.962787048335866,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4120,3109171,Audi,Q5,9.254357257392957,9.069219989239217,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
550,3088070,Renault,Megane,9.205327830152639,9.474696930243368,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8853,3153170,Mercedes-benz,GLC Class,10.689669599063263,10.768805213998746,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16103,3167582,Bmw,X3,10.858902839094332,10.72004720919098,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2034,3098056,Volkswagen,Tiguan,10.34158118013602,10.378647359342319,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8432,3152176,Volkswagen,Polo,9.464207095933233,9.325897501005091,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4453,3111117,Ford,Focus,9.851931065621725,9.82683020536693,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11655,3159406,Volkswagen,Passat,9.254357257392957,9.365989369009359,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3951,3108213,Hyundai,Tucson,10.201738576337144,10.167405546270475,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12063,3160187,Mercedes-benz,C Class,10.038368034729945,10.142104014897003,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6804,3139648,Nissan,Qashqai,10.021048341275273,9.942120685209874,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14907,3165553,Seat,Ateca,9.994241915804592,10.023098383122681,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7710,3150481,Audi,A1,9.543234787249512,9.479290273467422,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13499,3163047,Volkswagen,Golf,9.388486557359657,9.116189739364314,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9937,3155679,Volkswagen,Golf,10.194289752324153,9.888354351845358,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9811,3155389,Volkswagen,Passat,10.043032079974024,9.957462859778536,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3347,3104829,Nissan,Micra,9.90098442231801,9.975705236483273,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7754,3150631,Nissan,Qashqai,10.2574839122691,10.245475793567344,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
762,3089416,Opel,Crossland X,9.996522418503318,10.065705949253683,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5674,3136327,Nissan,Note,9.680031452383618,9.81864613054211,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5085,3134562,Mercedes-benz,GLE Class,11.607780995982907,11.480829133751179,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2073,3098267,Bmw,1 Series,9.648272670221848,9.506352904073253,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13669,3163368,Toyota,C-HR,9.923045051751659,9.99378859298595,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15091,3165879,Toyota,Yaris,8.612503371220562,8.730452445754663,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1345,3093460,Peugeot,2008,9.795345393916424,9.812901747770939,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3248,3104376,Nissan,Qashqai,9.79784922051313,9.852682524744152,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13097,3162183,Opel,Crossland X,9.851931065621725,10.141863580826916,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1018,3091246,Toyota,Landcruiser,9.445412494155667,8.973194345357818,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3685,3106846,Hyundai,i40,9.67721410821299,9.600522016533258,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15292,3166240,Skoda,Fabia,9.301003406873425,9.461836702130453,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9814,3155425,Nissan,Note,9.199784858036667,9.195058229941765,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12961,3161957,Nissan,Qashqai,10.238172478583245,10.267429258483023,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8855,3153176,Kia,Sportage,10.338511462885837,10.28226802470287,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4143,3109307,Renault,Clio,9.877656792501606,9.88550799707128,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
810,3089775,Audi,A6,9.849559210510572,9.801151793979383,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6064,3137484,Hyundai,Tucson,9.996522418503318,9.978833163696917,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12108,3160288,Volkswagen,Golf,8.00469951054955,8.567649003433374,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9229,3154091,Audi,A6,10.667791927412402,10.754202065748235,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14308,3164566,Skoda,Kodiaq,10.570034051298894,10.765446215601983,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1143,3092079,Hyundai,Kona,10.336729941643739,10.300104499200405,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10217,3156226,Mini,Hatch,10.03889218954233,10.1173124934608,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11450,3158989,Volvo,XC60,9.994241915804592,9.770657133253108,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8787,3153044,Volkswagen,Tiguan,10.621327345686446,10.52249372301834,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9469,3154645,Dacia,Duster,9.90098442231801,9.939886251218011,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7250,3140981,Nissan,Qashqai,9.99857043378282,9.861884875627124,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15362,3166329,Hyundai,i40,9.2093398716426,9.117583101272217,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5315,3135380,Dacia,Sandero,9.301094735244646,9.536144515998071,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3673,3106782,Kia,Sportage,9.738023112808596,9.847843267876733,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12020,3160121,Audi,Q3,9.612132074718039,9.630892944494747,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9279,3154222,Ford,Mondeo,9.60911649193355,9.55544252288846,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7798,3150729,Volkswagen,Caddy,9.721185995542177,9.803031045626813,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11896,3159883,Hyundai,Tucson,9.738023112808596,9.83588481696002,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3500,3106538,Mazda,CX-5,10.239781201782993,10.34248687889438,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13476,3162996,Mazda,CX-5,10.460098831451251,10.460649393750144,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2924,3102756,Ford,Fiesta,9.065314599925925,9.063248524884441,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17326,3169527,Kia,Stonic,9.898475010712584,10.118020670435508,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4099,3109108,Opel,Grandland X,10.062625773874425,10.143329260712973,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7582,3150203,Audi,A6,9.543234787249512,9.463753268209194,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15838,3167164,Bmw,5 Series,10.371927459805681,10.384032538585632,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7764,3150654,Bmw,5 Series,10.54507824618167,10.546294115386686,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1073,3091510,Ford,Kuga,10.04107321548869,9.938021194368332,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7036,3140331,Nissan,Note,9.543234787249512,9.460294936274005,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11732,3159590,Mazda,Mazda6,9.209840246934501,9.400131677943993,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10627,3157087,Skoda,Karoq,10.085600754292345,10.207977323009544,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10942,3157773,Mini,Hatch,10.238172478583245,10.32596627642613,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
