,id,make,model,true,predict,score,max_depth,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,alpha_value,trainScore
9999,3155787,Nissan,X-Trail,10.085600754292345,10.093852770327961,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15851,3167181,Ford,Ranger,10.489884363149192,10.203170886076308,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4902,3134002,Skoda,Octavia,9.581903928408666,9.654149580927806,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16126,3167609,Opel,Corsa,9.849559210510572,9.893345913750673,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12946,3161937,Volkswagen,Polo,9.20029003612268,9.315810216177896,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13921,3163795,Mazda,Mazda3,9.903437551286085,9.853238006639891,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17370,3169589,Toyota,Avensis,9.345745008982385,9.164102225622756,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15402,3166394,Ford,Mondeo,9.615138591096644,9.639641207194424,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
415,3087009,Nissan,Qashqai,9.104535313079205,9.297447777165143,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15021,3165774,Opel,Grandland X,10.49515556414622,10.317234641730376,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2912,3102704,Peugeot,3008,10.69183127007966,10.505452825917944,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12665,3161295,Bmw,5 Series,8.410720946905721,9.336848378797727,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3918,3108019,Hyundai,i10,9.710812583662682,9.760006786931273,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17417,3169660,Nissan,Qashqai,10.571188711764599,10.404187684015548,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3447,3105380,Volvo,XC60,9.898475010712584,9.61923944934224,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
36,3084612,Volkswagen,Golf,10.083723602839061,9.958067179885838,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5337,3135446,Audi,A4,10.401227936753463,10.469398956419624,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16055,3167485,Mercedes-benz,CLA Class,10.264652401747712,10.29973174916541,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16110,3167592,Volkswagen,Tiguan,10.264652401747712,10.291492789920706,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2648,3101360,Opel,Insignia,9.838949031398556,9.830595158286611,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4559,3132982,Volkswagen,Tiguan,10.571316925111784,10.49893729197634,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6380,3138363,Toyota,Landcruiser,10.477287975463508,10.62169853601225,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14326,3164596,Mercedes-benz,E Class,10.689669599063263,10.523991658255998,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1813,3096566,Opel,Insignia,9.90098442231801,9.843433651127329,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4303,3110203,Toyota,Auris,9.388486557359657,9.42651475714033,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14881,3165516,Volvo,XC60,10.341742483467284,10.178354885305446,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12173,3160423,Volkswagen,T-Roc,10.489884363149192,10.61449994454367,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3130,3103880,Volkswagen,Golf,9.711115659888671,9.76889068777314,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1696,3095802,Nissan,Qashqai,10.19988156558993,10.226700215108636,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3504,3105703,Dacia,Duster,9.79784922051313,9.879496750045021,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2956,3102957,Mercedes-benz,C Class,10.757796492054402,10.973653772342026,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17221,3169370,Nissan,Note,7.824046010856292,7.707740993084644,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7382,3141401,Ford,Kuga,9.746833742490752,9.973822856947734,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5343,3135463,Nissan,Qashqai,9.795345393916424,9.62169685648466,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12278,3160584,Audi,A3,9.9940135792355,9.951841493882782,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13296,3162554,Peugeot,Partner,9.592263871501313,9.498573521150567,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6930,3140043,Ford,Transit Connect,9.612466578818832,9.666425030412938,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5376,3135548,Volkswagen,Golf,9.949893925350283,9.976714980749657,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17516,3169815,Toyota,Rav4,10.530601762491635,10.436086561539009,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10464,3156770,Citroen,Grand C4 Picasso,8.852950887099581,9.134335991258622,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
902,3090531,Toyota,Corolla,10.083723602839061,10.110625508101354,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14463,3164841,Bmw,5 Series,10.570034051298894,10.645827257050014,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10398,3156648,Nissan,Note,8.921991410536698,9.074874930456042,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4345,3110647,Suzuki,Swift,10.043032079974024,10.159999193628035,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2496,3100446,Volvo,XC90,11.154820928221902,10.992420572650607,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1735,3096045,Kia,Sportage,10.03889218954233,10.046893107524493,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5866,3136911,Volkswagen,T-Roc,10.146237633489257,10.150672702824327,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6823,3139709,Nissan,Note,9.61547209118311,9.656769265455091,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9152,3153898,Hyundai,Kona,10.34158118013602,10.445716606008473,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1526,3094695,Volkswagen,Polo,9.795345393916424,9.842443057608833,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15115,3165919,Volkswagen,Golf,9.28266103355581,9.139825059304648,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14891,3165527,Audi,Q5,10.489884363149192,9.958772642453717,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12084,3160226,Ford,Focus,9.792555991828847,9.573767069018313,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
774,3089567,Seat,Arona,10.083723602839061,10.131241683569375,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2223,3099011,Hyundai,i30,10.271423848751878,10.184201335138102,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13684,3163393,Toyota,Rav4,10.288715939142856,10.527413302779697,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
742,3089278,Seat,Ateca,10.273325483001141,10.185450911462134,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14560,3165000,Hyundai,i40,9.543234787249512,9.575455298170723,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5686,3136364,Renault,Kadjar,10.338511462885837,10.338004828465863,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16257,3167824,Nissan,Micra,7.824046010856292,7.922983505596497,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10705,3157299,Volkswagen,T-Roc,10.46296047312364,10.371824984638279,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4849,3133808,Toyota,Yaris,9.588434283288215,9.705225427144446,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10729,3157335,Toyota,C-HR,10.040855326828934,10.148966856725611,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3198,3104173,Peugeot,3008,8.779557455883728,9.006541179323051,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14244,3164469,Hyundai,ix35,9.468851067127684,9.415428123124078,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7855,3150866,Audi,A4,10.461673747661957,10.440606871387065,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
588,3088322,Volkswagen,T-Roc,10.586584397242571,10.521128042101132,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1122,3091927,Citroen,Berlingo,9.90098442231801,10.078116376639755,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6153,3137689,Peugeot,5008,10.419151452942367,10.200097206505228,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4618,3133141,Hyundai,Tucson,9.947504437952903,9.92350007691157,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1636,3095321,Audi,A3,9.875602349046593,9.742639227196618,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12176,3160426,Skoda,Fabia,9.738023112808596,9.802970026211272,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3738,3107187,Audi,A4,10.8187777840767,10.862097529918627,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15349,3166309,Peugeot,3008,10.595383951194421,10.52050781073356,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11150,3158184,Toyota,Landcruiser,8.922658299524402,8.293825318683325,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11136,3158162,Ford,Mondeo,9.104424146384634,9.079493735047194,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
702,3088970,Bmw,X1,10.043249494911286,9.891974222202483,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3552,3106009,Honda,Jazz,9.254357257392957,9.418021116483644,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3453,3105415,Nissan,Juke,9.825255704266555,9.967692926265052,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15912,3167269,Skoda,Kodiaq,10.63344870621879,10.811463304786223,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4622,3133147,Nissan,Qashqai,10.274878680310541,10.327453198832037,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10695,3157262,Bmw,X5,11.511924964636645,11.34468910232809,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6926,3140033,Hyundai,Tucson,10.448714603019452,10.39899978832017,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6771,3139557,Suzuki,Vitara,9.708080756193517,9.807171606393059,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16004,3167400,Bmw,5 Series,11.034082887057288,10.87369710879849,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9580,3154878,Audi,A4,10.124629101179664,10.28682390924858,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8399,3152116,Seat,Ateca,10.062625773874425,10.110499754019122,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14865,3165485,Kia,Sportage,9.846387960495555,9.911359125049543,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9249,3154145,Audi,A4,9.798071479779479,9.927547839139264,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12094,3160249,Land,ROVER Discovery Sport,10.858036996527373,10.88602645927879,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3668,3106754,Volkswagen,Golf,9.612132074718039,9.600309013812275,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3876,3107841,Toyota,Vitz,9.468851067127684,9.385582750923366,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8755,3152969,Mercedes-benz,A Class,9.975808214115753,10.09236176339703,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17151,3169252,Audi,A3,9.464982590349763,9.544624331947205,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7233,3140937,Ford,Focus,9.795345393916424,9.835441680185756,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7183,3140797,Skoda,Octavia,9.795345393916424,9.830495383834366,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17227,3169378,Volvo,XC90,11.349818127100079,10.815571888879514,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
313,3086283,Seat,Ateca,10.273325483001141,10.285557396994575,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13783,3163559,Kia,Sportage,10.37333491957356,10.28396543003771,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12880,3161771,Volkswagen,T-Roc,10.432644132986843,10.413071358742334,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2352,3099764,Suzuki,Vitara,10.346730024978323,10.45045243624421,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4376,3110775,Mercedes-benz,GLE Class,11.407009239378679,11.326086508168101,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14713,3165241,Seat,Ateca,10.12643108384767,10.196775416638022,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1091,3091638,Renault,Kadjar,10.308619271743055,10.258586804833365,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5818,3136757,Audi,A3,10.165659490817816,10.148800408267283,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13013,3162036,Land,ROVER Discovery Sport,10.307284603543595,10.25157044363561,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8911,3153316,Toyota,Landcruiser,10.663124474364906,11.085002198266762,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2031,3098032,Toyota,Auris,9.392245175273795,9.376098261491137,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3388,3105057,Audi,A6,9.849559210510572,9.65949218510346,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13303,3162566,Kia,Rio,8.895629627136483,8.855623617225465,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5742,3136516,Toyota,Yaris,9.795345393916424,9.800291812185293,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
25,3084579,Nissan,Qashqai,9.99857043378282,9.847487258089062,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9929,3155670,Mercedes-benz,C Class,9.849559210510572,9.894893504808037,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1888,3097139,Toyota,Vitz,9.20029003612268,9.135644139210934,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14111,3164233,Toyota,Corolla,9.66459564425378,9.530601134214775,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17350,3169561,Ford,Fiesta,9.065314599925925,9.003638430207742,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9869,3155550,Volkswagen,Polo,9.738023112808596,9.822816804200574,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17313,3169507,Skoda,Octavia,9.738023112808596,9.617172850559443,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16039,3167462,Volkswagen,Golf,9.849559210510572,9.636606052571361,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2947,3102839,Mercedes-benz,C Class,11.050096039472493,10.883862683402889,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12388,3160798,Ford,Focus,9.67721410821299,9.600351862921647,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12853,3161717,Toyota,Prius,9.792555991828847,9.846742758712137,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2336,3099733,Hyundai,i30,10.292145542327912,10.184201335138102,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9552,3154826,Dacia,Sandero,9.017968479328726,9.4530267370998,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8768,3153001,Bmw,4 Series,9.875602349046593,9.842979130136507,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5699,3136391,Hyundai,Tucson,10.083723602839061,10.035185179904726,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9224,3154076,Kia,Sportage,10.144471021978669,9.985173861800176,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3369,3104950,Volkswagen,Polo,9.710812583662682,9.517037410371772,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6074,3137498,Hyundai,Tucson,10.340128278112742,10.2527143461206,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3343,3104811,Audi,A6,10.735309127783832,10.717062338789319,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1506,3094516,Hyundai,i20,10.079329830732325,10.2230743021543,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13381,3162791,Toyota,Landcruiser,10.255903439554476,10.340025544597534,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7816,3150760,Toyota,C-HR,10.305613759378778,10.313053079180358,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11169,3158224,Volvo,XC60,11.24483684761285,10.96524451971455,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14869,3165496,Seat,Ateca,9.84665261578359,10.015091313458875,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6494,3138692,Opel,Crossland X,9.949893925350283,10.275868103238661,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
481,3087462,Hyundai,Tucson,9.98736903651683,10.042406618225797,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5914,3137107,Mini,Hatch,10.161612072745584,10.05711219368272,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4181,3109645,Volkswagen,Tiguan,10.083723602839061,9.99656153594673,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9097,3153697,Hyundai,Tucson,10.679228031399926,11.18141510027045,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7533,3150095,Toyota,Corolla,10.203592144986466,10.102942981839306,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9183,3153974,Seat,Arona,9.795345393916424,9.866897107039959,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5211,3135019,Peugeot,3008,10.517320926376348,10.39178927652147,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17090,3169159,Skoda,Octavia,10.51867319162636,10.300271635951521,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3330,3104745,Bmw,3 Series,10.819678279409949,10.686782193042522,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10242,3156279,Opel,Mokka,9.531336323457896,9.803789261755064,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4141,3109303,Dacia,Duster,9.53892443574839,9.744069888659883,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9416,3154506,Volkswagen,Polo,9.205327830152639,9.083577434385411,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4833,3133773,Audi,A4,10.146394514691288,10.210062616438632,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13124,3162262,Nissan,Qashqai,10.1226230824528,9.963275138546647,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
