,id,make,model,true,predict,score,max_depth,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,n_estimators,alpha_value,trainScore
13162,3162324,Hyundai,i10,9.104424146384634,9.102630790484165,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6620,3139028,Toyota,Rav4,9.877913301416697,9.935233950777357,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7032,3140325,Audi,A1,9.64529955531205,9.524087993254527,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2456,3100269,Volvo,XC60,10.515966830028619,10.464473149988661,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17489,3169772,Mercedes-benz,E Class,10.515966830028619,10.479079301070698,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10612,3157051,Opel,Grandland X,10.163926888594034,10.080094881154277,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8992,3153482,Audi,Q3,10.816773775389985,10.983200042522396,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2825,3102315,Volkswagen,Tiguan,10.2574839122691,10.223787076305205,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1558,3094875,Nissan,Note,9.645364282325891,9.798333904438069,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14858,3165476,Volkswagen,Golf,10.083723602839061,10.08036663441913,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1001,3091148,Mitsubishi,Outlander,10.596609732783568,10.512749735206967,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14336,3164610,Nissan,Qashqai,9.993785190516908,9.960592755257565,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
125,3085164,Audi,A5,9.90098442231801,9.304424634163603,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11211,3158306,Hyundai,i20,10.116580767996837,10.164179976748493,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2004,3097833,Mazda,Mazda6,9.099408811268901,8.980223347533492,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11156,3158197,Ford,Fiesta,9.546455401949554,9.50689285107475,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17263,3169434,Opel,Astra,8.146129510025405,7.962526615928412,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16282,3167864,Renault,Clio,8.411832675758411,8.801384840714913,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10532,3156895,Hyundai,Tucson,10.183011437286446,10.263650613233748,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2730,3101787,Hyundai,Kona,9.994104920119742,10.09641795968225,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1639,3095335,Hyundai,ix35,9.769956159911606,9.642523662876926,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17187,3169318,Renault,Captur,10.261861053110442,10.271756413132652,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9064,3153627,Renault,Kadjar,9.890908770329268,9.864634707604973,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2866,3102514,Toyota,Corolla,9.51044496442652,9.522796085005218,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11772,3159663,Kia,Ceed,9.60911649193355,9.462023214001979,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10078,3155950,Nissan,Note,9.73477299914839,9.800845847887327,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9017,3153529,Peugeot,3008,10.570034051298894,10.523312873447548,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12144,3160372,Volkswagen,T-Roc,10.517320926376348,10.575081133384064,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1330,3093301,Audi,A6,11.073645008367333,10.914292698679125,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10344,3156544,Hyundai,Tucson,9.90098442231801,9.989273369376212,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17139,3169237,Nissan,X-Trail,10.341742483467284,10.168658360848708,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
576,3088257,Opel,Astra,9.468851067127684,9.466268923614152,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8714,3152859,Mercedes-benz,C Class,10.402746539930654,10.533954690800266,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11180,3158240,Bmw,X1,10.667791927412402,10.51356948425949,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
357,3086640,Volkswagen,Golf,10.06475570013225,9.94178320765751,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7569,3150171,Volkswagen,Golf,8.909235279192261,9.008340837903141,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4250,3109843,Peugeot,2008,9.506734385029985,9.669757060424086,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2185,3098813,Bmw,5 Series,10.146433731146518,10.310469964323616,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5119,3134667,Kia,Ceed,10.062625773874425,9.901691856049803,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8100,3151382,Ford,Focus,7.696212639346407,8.312485078039716,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13453,3162941,Mercedes-benz,E Class,11.097334260563056,10.993204855209157,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17426,3169674,Audi,Q3,10.568749529606537,10.636845010668846,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1222,3092554,Mazda,Mazda3,9.400960731584833,9.42569945125954,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5958,3137254,Hyundai,Tucson,9.90323752128092,10.086353758161383,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16943,3168869,Audi,A4,9.989435864672492,9.727413360062327,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7128,3140647,Hyundai,Kona,10.106224294072675,10.256177696828995,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10562,3156951,Volkswagen,Golf,9.301094735244646,9.166570586688419,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11446,3158984,Peugeot,308,10.239781201782993,9.96512134994375,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11946,3159980,Volkswagen,T-Roc,10.032320424379096,10.013661067862346,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1280,3092963,Ford,Kuga,9.543234787249512,9.514375309185784,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12579,3161147,Mercedes-benz,A Class,10.461673747661957,10.364056885619485,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16956,3168890,Volkswagen,Transporter,10.194289752324153,10.245221419982292,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4680,3133304,Volkswagen,up!,9.099408811268901,9.100989310113299,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3705,3107009,Volvo,XC90,9.90098442231801,10.174129037448674,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16451,3168127,Skoda,Karoq,10.517320926376348,10.582288165464698,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1256,3092774,Audi,A3,9.468851067127684,9.394302790419104,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17060,3169115,Ford,Fiesta,8.691146498539675,8.608914598114628,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6487,3138676,Volkswagen,Golf,9.258654232254733,9.289439341348787,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10195,3156186,Bmw,5 Series,10.489884363149192,10.274772442934895,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11412,3158908,Opel,Crossland X,9.947504437952903,10.135936152591288,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12569,3161134,Mercedes-benz,A Class,9.949893925350283,10.053109849430324,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7116,3140589,Nissan,Qashqai,10.04107321548869,10.023405998544058,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7625,3157663,Skoda,Octavia,10.12643108384767,10.173005075582525,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16822,3168678,Volkswagen,Polo,9.61547209118311,9.365671091932631,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16873,3168756,Nissan,Qashqai,9.612466578818832,9.593121088090014,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13422,3162894,Bmw,5 Series,10.666627104916108,10.66200769315897,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3066,3103462,Bmw,5 Series,10.517320926376348,10.406801165493803,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2348,3099754,Hyundai,Tucson,10.679251049273306,10.673978488511521,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8981,3153459,Audi,A4,10.713306039899766,10.769830094171269,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13207,3162394,Ford,Kuga,10.460242108190519,10.37709294445716,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9216,3154038,Kia,Sorento,10.238172478583245,10.02606196510192,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2692,3101568,Ford,Mondeo,9.645364282325891,9.569235853293288,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11381,3158852,Seat,Ateca,10.124629101179664,10.165065461370357,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14375,3164679,Kia,Sportage,9.578449693540579,9.567967895900408,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2151,3098691,Mercedes-benz,E Class,10.402746539930654,10.226390632800033,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9223,3154073,Volkswagen,Polo,9.328123407632566,9.31856856983541,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8956,3153409,Kia,Ceed,9.300638009956963,9.202980090053552,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10934,3157759,Audi,A4,8.779557455883728,8.747361769948931,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4901,3133999,Audi,A3,10.043032079974024,10.156997742121279,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13633,3163304,Hyundai,i20,9.388486557359657,9.711487788693821,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5449,3135703,Dacia,Duster,9.85166780380633,9.943810654091719,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16930,3168845,Dacia,Duster,10.06475570013225,10.291254096805577,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6452,3138601,Volkswagen,Caddy,9.210340371976184,9.218138027743795,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15543,3166692,Volkswagen,Tiguan,10.448569664980209,10.451016305119612,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9330,3154329,Audi,A6,10.323841273138044,10.374852818789966,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14521,3164938,Volkswagen,Golf,9.674074388208323,9.669695615705443,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
950,3090841,Land,ROVER Discovery Sport,10.877103351029552,10.908124657011225,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16068,3167505,Renault,Kadjar,10.122582921003769,10.18710594693403,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12485,3160989,Land,ROVER Range Rover Sport,11.289719411702812,10.922125276825527,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2226,3099029,Nissan,Qashqai,8.086410275323782,8.371057053687169,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1741,3096084,Mercedes-benz,GLE Class,11.349818127100079,11.279246752595508,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4016,3108727,Hyundai,Tucson,10.160065879936575,10.318257697052521,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10812,3157486,Kia,Rio,7.7406644019172415,7.948238463925928,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8075,3151318,Nissan,Qashqai,9.90098442231801,9.818483618506564,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7919,3151014,Peugeot,3008,10.644233711895351,10.503569852981297,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1520,3094660,Audi,A6,10.544024782823776,10.453781573409934,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14707,3165233,Renault,Clio,9.392245175273795,9.458265485834685,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14980,3165714,Bmw,X5,10.966472663561087,11.015893368774277,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14367,3164669,Bmw,3 Series,10.12643108384767,10.108154515994197,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1685,3095723,Hyundai,Tucson,9.838949031398556,9.899109747194244,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2894,3102621,Land,ROVER Discovery Sport,10.239781201782993,10.240900349357261,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2165,3098738,Land,ROVER Discovery,10.254672453731223,10.268195447863688,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10287,3156437,Volkswagen,Polo,9.975575628930383,9.867772315155122,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9722,3155217,Ford,S-Max,10.043032079974024,9.716263781677435,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7188,3140811,Toyota,Corolla,10.19988156558993,10.262790216539361,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14947,3165619,Skoda,Octavia,9.209840246934501,9.268756722645842,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11351,3158803,Kia,Rio,9.578449693540579,9.475789026677594,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13847,3163668,Peugeot,5008,10.431170293368542,10.09306569387008,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16129,3167612,Renault,Clio,9.769670404801788,9.812629312729001,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1551,3094844,Volkswagen,Golf,10.04107321548869,9.740301322951114,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13235,3162437,Hyundai,ix35,8.817297783866575,8.522712366110916,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9602,3154930,Opel,Mokka,9.898475010712584,10.134902844241378,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6226,3137907,Toyota,Rav4,10.558413520275876,10.547340602448223,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3985,3108572,Ford,Mondeo,9.47262771040802,9.426023476856345,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3550,3106000,Ford,Focus,10.062625773874425,9.952412384550698,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1686,3095733,Nissan,Serena,9.539644119118783,9.562212140856397,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8810,3153087,Toyota,Auris,9.825526011066415,9.956807690557001,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15032,3165795,Volkswagen,Passat,10.106428396532818,9.988130032096706,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12965,3161963,Volkswagen,Caddy,9.632334782035558,9.86280819134837,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9024,3153540,Opel,Mokka,9.846917201047734,10.095011069705537,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9983,3155752,Mercedes-benz,E Class,9.796737182589247,9.841425162826603,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9087,3153680,Dacia,Sandero,9.944389543856554,10.086052895300774,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6477,3138641,Hyundai,Tucson,9.817384853482716,9.928783541890677,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15478,3166532,Mercedes-benz,GLE Class,11.09665215814546,11.302016504453459,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16325,3167929,Mercedes-benz,E Class,10.941995917134532,10.957932204192831,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4378,3110785,Volkswagen,Passat,10.542706391070517,10.374421073267627,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8628,3152648,Toyota,Yaris,9.041921720351219,9.356926668607217,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8094,3151370,Kia,Sportage,9.491752831414368,9.456367323664544,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6602,3138982,Renault,Captur,9.711115659888671,9.783556625910046,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9410,3154495,Mercedes-benz,GLE Class,11.635098848927905,11.151961128587827,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10774,3157419,Ford,Ranger,10.777914080311584,10.769853450713148,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12393,3160805,Bmw,3 Series,10.124629101179664,10.263150294908716,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8398,3152114,Bmw,1 Series,9.90098442231801,9.705117085387728,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3223,3104280,Mercedes-benz,E Class,10.967335848767897,10.804997645179936,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16120,3167602,Seat,Arona,9.927936232938437,10.17491168630999,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6271,3138033,Volkswagen,T-Roc,10.28517213197889,10.472840825400185,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15628,3166831,Kia,Sportage,10.736396675471232,10.596083223766524,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6693,3139312,Mazda,Mazda6,10.203406942652387,10.231298037134268,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14813,3165403,Hyundai,Tucson,10.274878680310541,10.20580156263243,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1885,3097098,Skoda,Superb,10.04107321548869,10.01494515553619,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14653,3165144,Mercedes-benz,CLA Class,10.308785980087194,10.681849189534232,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11595,3159298,Hyundai,Tucson,9.851931065621725,9.883305949409895,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9236,3154117,Kia,Sportage,9.875602349046593,9.88915691134043,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5867,3136918,Volkswagen,Polo,8.92252495730139,8.872663540901112,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16932,3168849,Bmw,3 Series,9.528794103094718,9.698972292057833,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6853,3139814,Toyota,Rav4,10.491135318903403,10.471416960848247,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4074,3108999,Renault,Captur,10.16199824768763,10.190999180076194,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1620,3095245,Volkswagen,Golf,10.186785026670085,10.204335422781144,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7521,3150064,Ford,Focus,9.301094735244646,9.121246574839644,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3065,3103459,Ford,Focus,9.209840246934501,9.327614357730786,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
